ROW	COLUMN	X	Y	rosette	regenerating	stems	diameter	xcoord	ycoord	type
7	23	54	27	1	NA	NA	NA	2354	727	seedling
7	23	53	21	NA	0	8	10	2353	721	skeleton
7	23	92	49	NA	0	2	12	2392	749	skeleton
7	23	2	76	NA	0	1	3	2302	776	skeleton
7	23	4	76	NA	0	1	4	2304	776	skeleton
7	23	46	82	NA	0	1	5	2346	782	skeleton
7	23	9	90	NA	0	1	9	2309	790	skeleton
7	23	72	98	NA	0	8	11	2372	798	skeleton
7	23	83	96	NA	0	1	8	2383	796	skeleton
7	24	64	4	NA	0	1	8	2464	704	skeleton
7	24	57	6	NA	0	1	3	2457	706	skeleton
7	24	24	11	NA	0	1	7	2424	711	skeleton
7	24	81	19	NA	0	1	4	2481	719	skeleton
7	24	93	23	NA	0	4	10	2493	723	skeleton
7	24	16	23	NA	0	1	3	2416	723	skeleton
7	24	18	29	NA	0	1	3	2418	729	skeleton
7	24	73	30	NA	0	1	5	2473	730	skeleton
7	24	84	34	NA	0	1	10	2484	734	skeleton
7	24	52	42	NA	0	1	4	2452	742	skeleton
7	24	9	59	NA	1	1	3	2409	759	regrowth
7	24	86	64	NA	0	7	11	2486	764	skeleton
7	24	48	62	NA	0	1	8	2448	762	skeleton
7	24	11	71	NA	0	1	7	2411	771	skeleton
7	24	96	95	NA	1	1	5	2496	795	regrowth
7	25	63	3	NA	0	3	10	2563	703	skeleton
7	25	95	18	NA	0	1	14	2595	718	skeleton
7	25	51	21	NA	0	5	11	2551	721	skeleton
7	25	33	21	NA	0	1	3	2533	721	skeleton
7	25	89	58	NA	0	1	11	2589	758	skeleton
7	25	12	64	NA	0	1	11	2512	764	skeleton
7	25	11	66	NA	1	1	12	2511	766	regrowth
7	25	73	76	NA	0	1	12	2573	776	skeleton
7	25	65	74	NA	0	1	7	2565	774	skeleton
7	25	72	73	NA	0	1	7	2572	773	skeleton
7	25	70	86	NA	0	2	9	2570	786	skeleton
7	25	9	54	NA	1	2	10	2509	754	regrowth
7	26	56	11	NA	0	1	4	2656	711	skeleton
7	26	34	13	NA	0	1	4	2634	713	skeleton
7	26	27	22	NA	0	2	6	2627	722	skeleton
7	26	26	57	NA	0	1	5	2626	757	skeleton
7	26	31	61	NA	0	3	11	2631	761	skeleton
7	26	35	67	NA	0	3	9	2635	767	skeleton
7	26	46	79	NA	2	7	12	2646	779	regrowth
7	26	72	99	NA	0	3	9	2672	799	skeleton
7	27	6	9	NA	0	7	9	2706	709	skeleton
7	27	27	54	NA	0	16	11	2727	754	skeleton
7	27	3	79	NA	0	3	7	2703	779	skeleton
7	28	80	10	NA	0	1	12	2880	710	skeleton
7	28	83	28	NA	0	2	8	2883	728	skeleton
7	28	51	29	NA	1	2	10	2851	729	regrowth
7	28	96	71	NA	0	2	12	2896	771	skeleton
7	28	93	85	NA	0	1	10	2893	785	skeleton
7	29	52	66	NA	0	1	7	2952	766	skeleton
7	29	58	74	NA	0	1	11	2958	774	skeleton
7	29	1	98	NA	0	1	8	2901	798	skeleton
7	29	6	99	NA	0	1	9	2906	799	skeleton
7	29	26	35	12	NA	NA	NA	2926	735	rosette
8	0	0	69	NA	0	6	13	0	869	skeleton
8	0	23	41	NA	2	6	9	23	841	regrowth
8	1	1	24	NA	0	14	13	101	824	skeleton
8	1	29	16	NA	0	9	12	129	816	skeleton
8	1	11	87	NA	0	11	7	111	887	skeleton
8	2	24	22	NA	0	2	7	224	822	skeleton
8	2	69	44	NA	0	1	12	269	844	skeleton
8	2	88	66	NA	0	1	7	288	866	skeleton
8	2	69	75	NA	0	1	8	269	875	skeleton
8	2	79	78	NA	0	3	10	279	878	skeleton
8	3	67	48	NA	0	1	14	367	848	skeleton
8	3	18	56	NA	1	7	15	318	856	regrowth
8	3	31	66	NA	0	8	11	331	866	skeleton
8	3	21	76	NA	0	1	10	321	876	skeleton
8	3	3	32	5	NA	NA	NA	303	832	seedling
8	4	49	99	NA	0	1	9	449	899	skeleton
8	4	51	98	2	NA	NA	NA	451	898	seedling
8	5	0	22	NA	0	1	12	500	822	skeleton
8	5	47	27	NA	0	1	6	547	827	skeleton
8	5	15	36	NA	0	2	12	515	836	skeleton
8	5	55	55	NA	0	1	4	555	855	skeleton
8	5	56	61	NA	0	1	4	556	861	skeleton
8	5	44	72	NA	0	1	9	544	872	skeleton
8	5	99	77	NA	0	1	10	599	877	skeleton
8	5	87	98	NA	0	1	8	587	898	skeleton
8	5	51	63	1	NA	NA	NA	551	863	seedling
8	5	51	65	1	NA	NA	NA	551	865	seedling
8	5	4	22	NA	0	1	3	504	822	skeleton
8	6	6	28	NA	0	1	7	606	828	skeleton
8	6	23	78	NA	0	3	9	623	878	skeleton
8	6	42	81	NA	0	2	9	642	881	skeleton
8	6	52	82	NA	0	1	11	652	882	skeleton
8	6	17	91	NA	0	7	10	617	891	skeleton
8	6	46	99	NA	0	3	8	646	899	skeleton
8	6	79	97	NA	0	1	4	679	897	skeleton
8	6	22	29	5	NA	NA	NA	622	829	seedling
8	6	7	44	1	NA	NA	NA	607	844	seedling
8	6	72	88	4	NA	NA	NA	672	888	seedling
8	6	4	93	1	NA	NA	NA	604	893	seedling
8	7	51	99	2	NA	NA	NA	751	899	seedling
8	8	0	4	NA	0	1	8	800	804	skeleton
8	8	55	47	2	NA	NA	NA	855	847	seedling
8	9	46	20	3	NA	NA	NA	946	820	seedling
8	9	68	31	2	NA	NA	NA	968	831	seedling
8	9	46	71	2	NA	NA	NA	946	871	seedling
8	9	57	72	4	NA	NA	NA	957	872	seedling
8	13	79	6	NA	0	2	6	1379	806	skeleton
8	13	65	1	NA	0	1	10	1365	801	skeleton
8	13	81	21	NA	0	1	8	1381	821	skeleton
8	13	82	22	NA	0	1	5	1382	822	skeleton
8	13	78	21	NA	0	1	5	1378	821	skeleton
8	13	79	22	NA	0	1	4	1379	822	skeleton
8	13	39	79	NA	0	1	9	1339	879	skeleton
8	13	72	53	NA	0	1	5	1372	853	skeleton
8	13	98	54	NA	0	1	7	1398	854	skeleton
8	13	88	61	NA	0	2	7	1388	861	skeleton
8	13	86	92	NA	0	4	5	1386	892	skeleton
8	13	78	88	2	NA	NA	NA	1378	888	seedling
8	13	98	74	3	NA	NA	NA	1398	874	seedling
8	13	91	33	NA	0	1	3	1391	833	skeleton
8	13	84	21	NA	0	1	4	1384	821	skeleton
8	14	10	1	NA	0	1	7	1410	801	skeleton
8	14	26	0	NA	0	1	6	1426	800	skeleton
8	14	37	13	NA	0	1	5	1437	813	skeleton
8	14	54	21	NA	1	1	8	1454	821	regrowth
8	14	43	14	NA	0	1	6	1443	814	skeleton
8	14	63	39	NA	0	1	3	1463	839	skeleton
8	14	25	68	NA	0	2	6	1425	868	skeleton
8	14	19	75	NA	0	1	14	1419	875	skeleton
8	14	48	77	NA	0	1	5	1448	877	skeleton
8	14	69	81	NA	0	2	6	1469	881	skeleton
8	14	21	76	NA	0	1	3	1421	876	skeleton
8	14	25	87	NA	0	1	4	1425	887	skeleton
8	14	78	97	NA	0	1	5	1478	897	skeleton
8	14	26	98	NA	0	1	10	1426	898	skeleton
8	14	26	89	NA	0	1	5	1426	889	skeleton
8	14	7	64	NA	0	6	11	1407	864	skeleton
8	14	37	98	NA	0	1	6	1437	898	skeleton
8	14	43	99	NA	0	2	8	1443	899	skeleton
8	15	52	62	NA	0	4	11	1552	862	skeleton
8	15	17	72	NA	0	4	8	1517	872	skeleton
8	15	43	88	NA	0	1	4	1543	888	skeleton
8	15	48	89	NA	0	1	5	1548	889	skeleton
8	15	46	95	NA	0	6	7	1546	895	skeleton
8	15	2	84	NA	0	1	4	1502	884	skeleton
8	15	54	37	1	NA	NA	NA	1554	837	seedling
8	15	54	38	2	NA	NA	NA	1554	838	seedling
8	15	77	38	1	NA	NA	NA	1577	838	seedling
8	15	78	38	1	NA	NA	NA	1578	838	seedling
8	15	79	39	1	NA	NA	NA	1579	839	seedling
8	15	59	43	3	NA	NA	NA	1559	843	seedling
8	15	52	46	2	NA	NA	NA	1552	846	seedling
8	15	58	49	1	NA	NA	NA	1558	849	seedling
8	15	54	49	2	NA	NA	NA	1554	849	seedling
8	15	57	50	1	NA	NA	NA	1557	850	seedling
8	15	59	54	1	NA	NA	NA	1559	854	seedling
8	15	58	55	1	NA	NA	NA	1558	855	seedling
8	16	17	31	NA	0	1	9	1617	831	skeleton
8	16	19	33	NA	0	1	6	1619	833	skeleton
8	17	93	29	2	NA	NA	NA	1793	829	seedling
8	17	86	93	3	NA	NA	NA	1786	893	seedling
8	17	41	97	4	NA	NA	NA	1741	897	seedling
8	17	45	99	2	NA	NA	NA	1745	899	seedling
8	18	41	62	NA	0	2	3	1841	862	skeleton
8	18	2	9	5	NA	NA	NA	1802	809	seedling
8	18	28	44	2	NA	NA	NA	1828	844	seedling
8	18	3	61	3	NA	NA	NA	1803	861	seedling
8	18	9	77	2	NA	NA	NA	1809	877	seedling
8	18	48	79	4	NA	NA	NA	1848	879	seedling
8	18	53	91	5	NA	NA	NA	1853	891	seedling
8	19	11	0	8	NA	NA	NA	1911	800	rosette
8	19	64	2	5	NA	NA	NA	1964	802	seedling
8	19	96	21	5	NA	NA	NA	1996	821	seedling
8	19	31	17	3	NA	NA	NA	1931	817	seedling
8	19	33	16	1	NA	NA	NA	1933	816	seedling
8	19	35	19	2	NA	NA	NA	1935	819	seedling
8	19	18	21	3	NA	NA	NA	1918	821	seedling
8	19	24	23	6	NA	NA	NA	1924	823	rosette
8	19	27	22	4	NA	NA	NA	1927	822	seedling
8	19	26	25	4	NA	NA	NA	1926	825	seedling
8	19	45	27	5	NA	NA	NA	1945	827	seedling
8	19	26	27	2	NA	NA	NA	1926	827	seedling
8	19	32	30	7	NA	NA	NA	1932	830	rosette
8	19	44	32	3	NA	NA	NA	1944	832	seedling
8	19	52	34	1	NA	NA	NA	1952	834	seedling
8	19	46	56	8	NA	NA	NA	1946	856	rosette
8	19	43	71	1	NA	NA	NA	1943	871	seedling
8	19	0	54	5	NA	NA	NA	1900	854	seedling
8	20	55	18	NA	0	1	9	2055	818	skeleton
8	20	72	29	NA	0	1	8	2072	829	skeleton
8	20	71	46	NA	0	1	4	2071	846	skeleton
8	20	81	51	NA	0	1	5	2081	851	skeleton
8	20	69	51	NA	0	1	2	2069	851	skeleton
8	20	79	72	NA	0	1	6	2079	872	skeleton
8	20	41	29	8	NA	NA	NA	2041	829	rosette
8	20	47	35	4	NA	NA	NA	2047	835	seedling
8	20	54	91	4	NA	NA	NA	2054	891	seedling
8	21	78	4	NA	0	1	9	2178	804	skeleton
8	21	58	11	NA	0	2	8	2158	811	skeleton
8	21	76	17	NA	0	2	9	2176	817	skeleton
8	21	72	26	NA	0	1	8	2172	826	skeleton
8	21	84	24	NA	0	1	4	2184	824	skeleton
8	21	83	28	NA	0	1	9	2183	828	skeleton
8	21	63	39	NA	0	1	11	2163	839	skeleton
8	21	84	50	NA	0	1	3	2184	850	skeleton
8	21	79	55	NA	0	1	5	2179	855	skeleton
8	21	29	52	NA	0	1	5	2129	852	skeleton
8	21	63	56	NA	0	2	4	2163	856	skeleton
8	21	42	59	NA	0	1	5	2142	859	skeleton
8	21	66	79	NA	0	1	8	2166	879	skeleton
8	21	76	98	NA	0	1	5	2176	898	skeleton
8	21	71	99	NA	0	2	4	2171	899	skeleton
8	21	85	47	NA	0	1	5	2185	847	skeleton
8	21	87	48	NA	0	1	4	2187	848	skeleton
8	21	99	7	8	NA	NA	NA	2199	807	rosette
8	22	64	0	NA	0	1	4	2264	800	skeleton
8	22	49	0	NA	0	1	4	2249	800	skeleton
8	22	1	25	NA	0	2	3	2201	825	skeleton
8	22	2	29	NA	0	1	3	2202	829	skeleton
8	22	49	25	NA	0	6	11	2249	825	skeleton
8	22	92	21	NA	0	1	9	2292	821	skeleton
8	22	79	48	NA	0	1	12	2279	848	skeleton
8	22	69	79	NA	0	2	10	2269	879	skeleton
8	22	69	88	NA	0	1	4	2269	888	skeleton
8	22	82	94	NA	0	4	9	2282	894	skeleton
8	23	42	9	NA	0	1	8	2342	809	skeleton
8	23	51	17	NA	0	1	6	2351	817	skeleton
8	23	29	51	NA	0	1	9	2329	851	skeleton
8	23	62	64	7	NA	NA	NA	2362	864	rosette
8	23	33	52	4	NA	NA	NA	2333	852	seedling
8	23	52	96	5	NA	NA	NA	2352	896	seedling
8	23	99	23	NA	0	3	11	2399	823	skeleton
8	24	31	0	NA	0	1	10	2431	800	skeleton
8	24	9	7	NA	2	7	9	2409	807	regrowth
8	24	21	24	NA	0	1	8	2421	824	skeleton
8	24	63	36	NA	0	6	12	2463	836	skeleton
8	24	56	49	NA	0	1	4	2456	849	skeleton
8	24	95	84	NA	1	1	11	2495	884	regrowth
8	24	9	64	NA	2	3	11	2409	864	regrowth
8	24	54	92	NA	0	1	4	2454	892	skeleton
8	24	77	98	NA	2	6	9	2477	898	regrowth
8	24	55	64	7	NA	NA	NA	2455	864	rosette
8	25	0	19	NA	0	5	8	2500	819	skeleton
8	25	27	17	NA	0	1	4	2527	817	skeleton
8	25	49	28	NA	0	5	7	2549	828	skeleton
8	25	91	26	NA	0	1	9	2591	826	skeleton
8	25	92	39	NA	0	7	9	2592	839	skeleton
8	25	82	39	NA	0	6	8	2582	839	skeleton
8	25	21	12	NA	1	1	4	2521	812	regrowth
8	25	63	62	NA	1	1	9	2563	862	regrowth
8	25	61	60	NA	0	1	10	2561	860	skeleton
8	25	46	98	NA	0	1	7	2546	898	skeleton
8	26	3	59	NA	0	1	9	2603	859	skeleton
8	26	33	61	NA	0	5	10	2633	861	skeleton
8	26	93	35	NA	0	1	8	2693	835	skeleton
8	26	59	72	NA	0	6	15	2659	872	skeleton
8	26	99	92	NA	0	7	12	2699	892	skeleton
8	26	88	92	NA	0	8	16	2688	892	skeleton
8	26	63	99	NA	0	1	11	2663	899	skeleton
8	26	65	85	NA	0	1	7	2665	885	skeleton
8	26	61	49	NA	0	3	5	2661	849	skeleton
8	27	69	28	NA	1	9	13	2769	828	regrowth
8	27	19	54	NA	0	7	13	2719	854	skeleton
8	27	45	76	NA	0	2	11	2745	876	skeleton
8	27	21	99	NA	0	2	10	2721	899	skeleton
8	27	98	89	NA	0	1	8	2798	889	skeleton
8	27	99	99	NA	0	1	5	2799	899	skeleton
8	28	18	18	28	NA	NA	NA	2818	818	rosette
8	28	9	41	NA	0	1	11	2809	841	skeleton
8	28	93	4	NA	0	1	7	2893	804	skeleton
8	28	78	6	NA	0	1	12	2878	806	skeleton
8	28	64	31	NA	0	3	5	2864	831	skeleton
8	28	59	47	9	NA	NA	NA	2859	847	rosette
8	28	43	72	NA	0	3	10	2843	872	skeleton
8	28	23	86	NA	0	1	3	2823	886	skeleton
8	28	2	89	NA	0	1	2	2802	889	skeleton
8	28	9	40	NA	0	1	4	2809	840	skeleton
8	28	9	20	NA	0	1	4	2809	820	skeleton
8	28	3	33	NA	0	1	5	2803	833	skeleton
8	28	28	75	NA	0	3	7	2828	875	skeleton
8	28	30	83	NA	0	1	10	2830	883	skeleton
8	29	46	17	NA	0	1	7	2946	817	skeleton
8	29	19	34	NA	0	1	7	2919	834	skeleton
8	29	9	44	NA	0	1	4	2909	844	skeleton
8	29	82	22	NA	1	1	3	2982	822	regrowth
8	29	75	84	3	NA	NA	NA	2975	884	seedling
8	29	78	82	4	NA	NA	NA	2978	882	seedling
8	29	84	62	3	NA	NA	NA	2984	862	seedling
9	0	71	9	NA	0	1	11	71	909	skeleton
9	0	69	14	NA	0	1	7	69	914	skeleton
9	0	74	18	NA	0	1	6	74	918	skeleton
9	0	11	98	NA	0	13	15	11	998	skeleton
9	0	15	92	NA	0	3	14	15	992	skeleton
9	0	21	81	NA	2	2	14	21	981	regrowth
9	1	54	63	NA	0	8	15	154	963	skeleton
9	1	48	22	NA	0	1	9	148	922	skeleton
9	1	43	67	NA	0	1	8	143	967	skeleton
9	1	29	79	NA	0	1	6	129	979	skeleton
9	2	29	38	NA	0	2	14	229	938	skeleton
9	2	91	69	NA	0	5	6	291	969	skeleton
9	3	38	8	NA	0	2	11	338	908	skeleton
9	3	11	22	NA	0	5	11	311	922	skeleton
9	3	28	26	NA	0	1	12	328	926	skeleton
9	3	96	72	NA	0	1	8	396	972	skeleton
9	3	91	82	NA	0	1	6	391	982	skeleton
9	3	92	87	NA	0	1	10	392	987	skeleton
9	4	88	44	NA	0	1	10	488	944	skeleton
9	4	42	54	NA	0	1	10	442	954	skeleton
9	4	31	61	NA	0	4	9	431	961	skeleton
9	4	57	86	NA	0	1	7	457	986	skeleton
9	4	72	63	NA	0	1	5	472	963	skeleton
9	4	48	73	3	NA	NA	NA	448	973	seedling
9	4	51	69	5	NA	NA	NA	451	969	seedling
9	5	87	21	NA	0	4	10	587	921	skeleton
9	5	71	29	NA	0	5	13	571	929	skeleton
9	5	42	17	NA	0	3	6	542	917	skeleton
9	5	42	33	NA	2	1	11	542	933	regrowth
9	5	18	43	NA	0	1	10	518	943	skeleton
9	5	52	31	NA	0	5	11	552	931	skeleton
9	5	31	49	NA	0	1	3	531	949	skeleton
9	5	68	53	NA	0	1	4	568	953	skeleton
9	5	67	82	NA	0	4	11	567	982	skeleton
9	5	5	86	NA	0	1	4	505	986	skeleton
9	5	54	43	1	NA	NA	NA	554	943	seedling
9	5	61	52	NA	0	1	4	561	952	skeleton
9	5	72	7	3	NA	NA	NA	572	907	seedling
9	5	39	39	2	NA	NA	NA	539	939	seedling
9	6	56	34	NA	0	7	11	656	934	skeleton
9	6	62	32	NA	0	1	8	662	932	skeleton
9	6	95	17	NA	0	2	5	695	917	skeleton
9	6	4	64	NA	0	1	11	604	964	skeleton
9	6	3	98	NA	0	1	9	603	998	skeleton
9	6	33	86	NA	0	1	7	633	986	skeleton
9	6	36	86	NA	0	3	5	636	986	skeleton
9	6	42	83	NA	0	1	7	642	983	skeleton
9	6	89	52	NA	0	1	8	689	952	skeleton
9	6	88	41	NA	0	1	9	688	941	skeleton
9	6	95	65	NA	0	3	8	695	965	skeleton
9	6	88	36	NA	0	1	7	688	936	skeleton
9	6	33	76	NA	0	1	4	633	976	skeleton
9	7	36	43	NA	0	10	12	736	943	skeleton
9	7	42	29	NA	0	1	12	742	929	skeleton
9	7	66	27	NA	0	2	8	766	927	skeleton
9	7	60	23	NA	0	1	9	760	923	skeleton
9	7	96	31	NA	0	1	5	796	931	skeleton
9	7	16	36	NA	0	1	7	716	936	skeleton
9	7	31	37	NA	0	1	6	731	937	skeleton
9	7	57	71	NA	0	1	3	757	971	skeleton
9	7	96	98	NA	0	6	11	796	998	skeleton
9	7	2	36	4	NA	NA	NA	702	936	seedling
9	7	9	56	NA	0	1	6	709	956	skeleton
9	8	2	53	NA	0	1	7	802	953	skeleton
9	8	54	26	5	NA	NA	NA	854	926	seedling
9	8	13	62	NA	0	1	4	813	962	skeleton
9	8	11	71	NA	0	3	6	811	971	skeleton
9	9	19	24	2	NA	NA	NA	919	924	seedling
9	11	52	7	4	NA	NA	NA	1152	907	seedling
9	11	57	8	6	NA	NA	NA	1157	908	rosette
9	11	44	24	3	NA	NA	NA	1144	924	seedling
9	11	51	23	4	NA	NA	NA	1151	923	seedling
9	11	61	28	11	NA	NA	NA	1161	928	rosette
9	11	76	35	2	NA	NA	NA	1176	935	seedling
9	11	78	37	2	NA	NA	NA	1178	937	seedling
9	11	69	35	1	NA	NA	NA	1169	935	seedling
9	11	26	37	2	NA	NA	NA	1126	937	seedling
9	11	26	43	3	NA	NA	NA	1126	943	seedling
9	11	37	63	2	NA	NA	NA	1137	963	seedling
9	11	38	64	3	NA	NA	NA	1138	964	seedling
9	11	40	64	2	NA	NA	NA	1140	964	seedling
9	12	58	35	2	NA	NA	NA	1258	935	seedling
9	13	84	6	NA	0	1	4	1384	906	skeleton
9	13	97	10	NA	0	1	8	1397	910	skeleton
9	13	97	11	NA	0	1	5	1397	911	skeleton
9	13	83	54	NA	0	4	11	1383	954	skeleton
9	13	72	94	NA	0	1	11	1372	994	skeleton
9	13	10	26	2	NA	NA	NA	1310	926	seedling
9	13	9	28	1	NA	NA	NA	1309	928	seedling
9	13	26	89	1	NA	NA	NA	1326	989	seedling
9	13	28	90	1	NA	NA	NA	1328	990	seedling
9	13	21	81	1	NA	NA	NA	1321	981	seedling
9	13	18	78	1	NA	NA	NA	1318	978	seedling
9	14	92	19	NA	0	1	8	1492	919	skeleton
9	14	71	32	NA	0	1	12	1471	932	skeleton
9	14	9	9	NA	0	2	7	1409	909	skeleton
9	14	0	14	NA	0	1	4	1400	914	skeleton
9	14	61	36	NA	0	1	8	1461	936	skeleton
9	14	65	62	NA	0	2	7	1465	962	skeleton
9	14	21	64	NA	0	2	8	1421	964	skeleton
9	14	44	59	NA	0	3	3	1444	959	skeleton
9	14	41	90	NA	0	1	4	1441	990	skeleton
9	14	46	65	NA	0	1	4	1446	965	skeleton
9	14	72	61	NA	0	3	4	1472	961	skeleton
9	14	79	26	NA	0	1	2	1479	926	skeleton
9	14	24	8	1	NA	NA	NA	1424	908	seedling
9	15	4	11	NA	0	1	8	1504	911	skeleton
9	15	7	12	NA	0	1	9	1507	912	skeleton
9	15	4	38	NA	0	2	12	1504	938	skeleton
9	15	43	45	NA	0	1	7	1543	945	skeleton
9	15	96	56	NA	0	1	10	1596	956	skeleton
9	15	61	99	NA	0	1	7	1561	999	skeleton
9	15	17	46	NA	0	1	3	1517	946	skeleton
9	15	78	37	NA	0	1	4	1578	937	skeleton
9	15	57	5	1	NA	NA	NA	1557	905	seedling
9	15	58	6	1	NA	NA	NA	1558	906	seedling
9	15	59	5	1	NA	NA	NA	1559	905	seedling
9	15	61	5	1	NA	NA	NA	1561	905	seedling
9	15	60	10	2	NA	NA	NA	1560	910	seedling
9	15	61	11	1	NA	NA	NA	1561	911	seedling
9	16	6	13	NA	0	4	7	1606	913	skeleton
9	16	2	64	NA	0	6	14	1602	964	skeleton
9	16	11	26	NA	0	1	3	1611	926	skeleton
9	16	95	92	1	NA	NA	NA	1695	992	seedling
9	16	96	93	1	NA	NA	NA	1696	993	seedling
9	17	67	41	NA	0	1	10	1767	941	skeleton
9	17	68	37	NA	0	1	4	1768	937	skeleton
9	17	68	49	NA	0	1	2	1768	949	skeleton
9	17	91	0	3	NA	NA	NA	1791	900	seedling
9	17	45	2	5	NA	NA	NA	1745	902	seedling
9	17	49	3	4	NA	NA	NA	1749	903	seedling
9	17	76	21	1	NA	NA	NA	1776	921	seedling
9	17	46	45	1	NA	NA	NA	1746	945	seedling
9	17	47	64	3	NA	NA	NA	1747	964	seedling
9	17	16	65	4	NA	NA	NA	1716	965	seedling
9	17	16	99	3	NA	NA	NA	1716	999	seedling
9	17	29	97	1	NA	NA	NA	1729	997	seedling
9	18	20	49	3	NA	NA	NA	1820	949	seedling
9	19	49	9	2	NA	NA	NA	1949	909	seedling
9	19	47	10	1	NA	NA	NA	1947	910	seedling
9	19	52	67	2	NA	NA	NA	1952	967	seedling
9	20	8	54	NA	0	1	10	2008	954	skeleton
9	20	11	4	NA	0	1	4	2011	904	skeleton
9	20	51	12	7	NA	NA	NA	2051	912	rosette
9	20	24	58	5	NA	NA	NA	2024	958	seedling
9	20	69	29	NA	0	1	8	2069	929	skeleton
9	21	78	7	NA	0	1	3	2178	907	skeleton
9	21	82	43	NA	0	1	4	2182	943	skeleton
9	21	97	60	NA	0	1	5	2197	960	skeleton
9	21	99	65	NA	0	1	4	2199	965	skeleton
9	21	79	64	NA	0	1	8	2179	964	skeleton
9	21	71	61	NA	0	1	2	2171	961	skeleton
9	21	75	8	NA	0	1	3	2175	908	skeleton
9	21	76	74	NA	0	1	7	2176	974	skeleton
9	21	64	18	NA	0	1	3	2164	918	skeleton
9	21	86	16	9	NA	NA	NA	2186	916	rosette
9	22	47	9	NA	0	1	10	2247	909	skeleton
9	22	77	76	NA	1	2	12	2277	976	regrowth
9	22	69	73	NA	0	1	3	2269	973	skeleton
9	22	5	37	NA	0	1	4	2205	937	skeleton
9	22	6	38	NA	0	1	2	2206	938	skeleton
9	22	18	84	NA	0	3	4	2218	984	skeleton
9	22	69	0	NA	1	1	4	2269	900	regrowth
9	22	38	27	5	NA	NA	NA	2238	927	seedling
9	23	29	6	NA	0	3	11	2329	906	skeleton
9	23	66	24	NA	0	7	11	2366	924	skeleton
9	23	91	24	NA	0	3	9	2391	924	skeleton
9	23	83	26	NA	0	1	4	2383	926	skeleton
9	23	28	15	NA	0	1	3	2328	915	skeleton
9	23	52	41	NA	0	1	3	2352	941	skeleton
9	23	54	41	NA	0	1	3	2354	941	skeleton
9	23	71	25	NA	0	1	4	2371	925	skeleton
9	23	56	58	NA	0	1	4	2356	958	skeleton
9	23	51	90	NA	0	1	4	2351	990	skeleton
9	23	70	23	NA	0	1	3	2370	923	skeleton
9	24	82	2	NA	0	1	8	2482	902	skeleton
9	24	61	21	NA	0	2	11	2461	921	skeleton
9	24	12	41	NA	0	1	9	2412	941	skeleton
9	24	49	85	NA	0	1	10	2449	985	skeleton
9	24	96	36	NA	1	6	9	2496	936	regrowth
9	24	68	65	8	NA	NA	NA	2468	965	rosette
9	24	34	70	10	NA	NA	NA	2434	970	rosette
9	24	54	68	4	NA	NA	NA	2454	968	seedling
9	25	11	5	NA	0	3	11	2511	905	skeleton
9	25	61	7	NA	0	5	12	2561	907	skeleton
9	25	99	17	NA	0	2	11	2599	917	skeleton
9	25	61	8	NA	0	1	5	2561	908	skeleton
9	25	55	7	NA	0	4	8	2555	907	skeleton
9	25	98	63	NA	2	6	11	2598	963	regrowth
9	25	77	69	NA	0	1	10	2577	969	skeleton
9	25	48	32	NA	0	1	10	2548	932	skeleton
9	25	23	49	NA	0	6	8	2523	949	skeleton
9	25	67	88	NA	0	1	11	2567	988	skeleton
9	25	54	0	NA	1	1	10	2554	900	regrowth
9	26	76	17	NA	0	11	13	2676	917	skeleton
9	26	88	0	NA	0	1	10	2688	900	skeleton
9	26	18	8	NA	0	2	10	2618	908	skeleton
9	26	5	16	NA	0	2	12	2605	916	skeleton
9	26	52	12	NA	0	1	9	2652	912	skeleton
9	26	0	99	NA	0	5	12	2600	999	skeleton
9	26	16	13	NA	0	1	4	2616	913	skeleton
9	26	65	9	NA	0	1	4	2665	909	skeleton
9	27	16	9	NA	0	1	11	2716	909	skeleton
9	27	34	0	NA	0	1	9	2734	900	skeleton
9	27	97	3	NA	0	1	10	2797	903	skeleton
9	27	62	25	NA	0	1	10	2762	925	skeleton
9	27	12	28	NA	0	1	16	2712	928	skeleton
9	27	33	69	NA	0	1	11	2733	969	skeleton
9	27	18	14	NA	0	1	9	2718	914	skeleton
9	27	84	77	NA	0	1	8	2784	977	skeleton
9	28	74	29	NA	0	1	6	2874	929	skeleton
9	28	82	56	NA	0	1	3	2882	956	skeleton
9	28	79	78	NA	0	8	10	2879	978	skeleton
9	28	43	56	3	NA	NA	NA	2843	956	seedling
9	28	42	56	1	NA	NA	NA	2842	956	seedling
9	28	42	57	1	NA	NA	NA	2842	957	seedling
9	28	47	52	1	NA	NA	NA	2847	952	seedling
9	28	21	56	1	NA	NA	NA	2821	956	seedling
9	28	46	54	1	NA	NA	NA	2846	954	seedling
9	29	59	1	4	NA	NA	NA	2959	901	seedling
9	29	65	9	3	NA	NA	NA	2965	909	seedling
10	0	14	53	NA	0	7	15	14	1053	skeleton
10	0	24	51	NA	0	2	12	24	1051	skeleton
10	1	48	68	1	NA	NA	NA	148	1068	seedling
10	1	43	73	1	NA	NA	NA	143	1073	seedling
10	1	31	74	2	NA	NA	NA	131	1074	seedling
10	2	94	43	NA	1	5	9	294	1043	regrowth
10	3	59	46	NA	0	9	14	359	1046	skeleton
10	3	87	68	NA	0	1	11	387	1068	skeleton
10	3	99	85	NA	0	1	10	399	1085	skeleton
