fate	fly	cage	dish	site	trt	size
1	1	5	14	2	1	1.544616388
1	1	5	14	2	1	1.518436449
1	1	5	14	2	1	1.466076572
1	1	5	14	2	1	1.44127108
1	1	5	14	2	1	1.346761501
1	1	5	14	2	1	1.323134106
1	1	5	14	3	1	1.789529715
1	1	5	14	3	1	1.702939568
1	1	5	14	3	1	1.39401629
2	0	5	15	1	1	3.577815884
2	0	5	15	1	1	3.053628059
2	0	5	15	1	1	2.412743158
2	0	5	15	1	1	2.299645822
2	0	5	15	1	1	2.285115956
2	0	5	15	1	1	2.090729911
2	0	5	15	1	1	1.973509235
2	0	5	15	1	1	1.932341281
2	0	5	15	1	1	1.868985829
2	0	5	15	1	1	1.868985829
2	0	5	15	1	1	1.760666333
2	0	5	15	1	1	1.623156204
2	0	5	15	1	1	1.596976266
2	0	5	15	1	1	1.464898474
2	0	5	15	1	1	1.370388895
1	1	5	15	1	1	2.831622178
1	1	5	15	1	1	2.337344934
1	1	5	15	1	1	2.261946711
1	1	5	15	1	1	2.14662408
1	1	5	15	1	1	2.14662408
1	1	5	15	1	1	2.077378142
1	1	5	15	1	1	1.904263297
1	1	5	15	1	1	1.876119863
2	0	5	15	2	1	2.412743158
2	0	5	15	2	1	2.412743158
2	0	5	15	2	1	2.354361894
2	0	5	15	2	1	2.337344934
2	0	5	15	2	1	2.261946711
2	0	5	15	2	1	2.215870018
2	0	5	15	2	1	2.181247049
2	0	5	15	2	1	2.181247049
2	0	5	15	2	1	2.112001111
2	0	5	15	2	1	2.027374459
2	0	5	15	2	1	2.027374459
2	0	5	15	2	1	2.027374459
2	0	5	15	2	1	1.596976266
2	0	5	15	2	1	1.596976266
2	0	5	15	2	1	1.587486038
2	0	5	15	2	1	1.570796327
2	0	5	15	2	1	1.417643685
1	1	5	15	2	1	2.261946711
1	1	5	15	2	1	1.789529715
1	1	5	15	2	1	1.73180295
1	1	5	15	2	1	1.675516082
1	1	5	15	2	1	1.570796327
1	1	5	15	2	1	1.439896633
1	1	5	15	2	1	1.314756526
2	0	5	15	3	1	1.570796327
1	1	5	15	3	1	1.443169125
2	0	5	16	1	1	3.005915121
2	0	5	16	1	1	2.521913503
2	0	5	16	1	1	2.299645822
2	0	5	16	1	1	2.261946711
2	0	5	16	1	1	2.256448923
2	0	5	16	1	1	2.186548487
2	0	5	16	1	1	2.148849375
2	0	5	16	1	1	2.111150263
2	0	5	16	1	1	2.111150263
2	0	5	16	1	1	2.111150263
2	0	5	16	1	1	1.938886266
2	0	5	16	1	1	1.938886266
2	0	5	16	1	1	1.932341281
2	0	5	16	1	1	1.869640328
2	0	5	16	1	1	1.868985829
2	0	5	16	1	1	1.73180295
2	0	5	16	1	1	1.7105972
2	0	5	16	1	1	1.7105972
2	0	5	16	1	1	1.674076185
2	0	5	16	1	1	1.615564022
2	0	5	16	1	1	1.570796327
2	0	5	16	1	1	1.518436449
2	0	5	16	1	1	1.443169125
2	0	5	16	1	1	1.387536755
2	0	5	16	1	1	1.361356817
1	1	5	16	1	1	2.261946711
1	1	5	16	1	1	1.361356817
2	0	5	16	2	1	2.610401696
2	0	5	16	2	1	2.389181213
2	0	5	16	2	1	2.261946711
2	0	5	16	2	1	2.261946711
2	0	5	16	2	1	2.208932335
2	0	5	16	2	1	2.042755173
2	0	5	16	2	1	2.042755173
2	0	5	16	2	1	2.03575204
2	0	5	16	2	1	2.03575204
2	0	5	16	2	1	2.008132204
2	0	5	16	2	1	1.973509235
2	0	5	16	2	1	1.938886266
2	0	5	16	2	1	1.900663555
2	0	5	16	2	1	1.869640328
2	0	5	16	2	1	1.837308104
2	0	5	16	2	1	1.80039439
2	0	5	16	2	1	1.773952652
2	0	5	16	2	1	1.742274926
2	0	5	16	2	1	1.742274926
2	0	5	16	2	1	1.7105972
2	0	5	16	2	1	1.570796327
2	0	5	16	2	1	1.50089589
2	0	5	16	2	1	1.49225651
2	0	5	16	2	1	1.443169125
2	0	5	16	2	1	1.413716694
2	0	5	16	2	1	1.370388895
2	0	5	16	2	1	1.346761501
2	0	5	16	2	1	1.335176878
2	0	5	16	2	1	1.204997132
1	1	5	16	2	1	2.372556952
1	1	5	16	2	1	1.583886296
1	1	5	16	2	1	1.204997132
2	0	5	16	3	1	2.495275415
2	0	5	16	3	1	2.413463106
2	0	5	16	3	1	2.337344934
2	0	5	16	3	1	2.208932335
2	0	5	16	3	1	2.148849375
2	0	5	16	3	1	2.073451151
2	0	5	16	3	1	1.998052928
2	0	5	16	3	1	1.837308104
2	0	5	16	3	1	1.773952652
2	0	5	16	3	1	1.518436449
2	0	5	16	3	1	1.50089589
2	0	5	16	3	1	1.50089589
2	0	5	16	3	1	1.466076572
2	0	5	16	3	1	1.413716694
2	0	5	16	3	1	1.299506711
2	0	5	16	3	1	1.228624527
1	1	5	16	3	1	1.773952652
1	1	5	16	3	1	1.773952652
1	1	5	16	3	1	1.587486038
2	0	5	17	1	1	2.767350429
2	0	5	17	1	1	2.743133985
2	0	5	17	1	1	2.30069302
2	0	5	17	1	1	2.224247599
2	0	5	17	1	1	2.111150263
2	0	5	17	1	1	2.111150263
2	0	5	17	1	1	2.073451151
2	0	5	17	1	1	2.008132204
2	0	5	17	1	1	1.998052928
2	0	5	17	1	1	1.973509235
2	0	5	17	1	1	1.900663555
2	0	5	17	1	1	1.868985829
2	0	5	17	1	1	1.80039439
2	0	5	17	1	1	1.61634942
2	0	5	17	1	1	1.544616388
2	0	5	17	1	1	1.518436449
2	0	5	17	1	1	1.49225651
2	0	5	17	1	1	1.466076572
2	0	5	17	1	1	1.466076572
2	0	5	17	1	1	1.439896633
2	0	5	17	1	1	1.417643685
2	0	5	17	1	1	1.387536755
1	1	5	17	1	1	2.767350429
1	1	5	17	1	1	2.66825936
1	1	5	17	1	1	2.454369261
1	1	5	17	1	1	2.372556952
1	1	5	17	1	1	2.261946711
1	1	5	17	1	1	2.077378142
1	1	5	17	1	1	1.973509235
1	1	5	17	1	1	1.835017359
1	1	5	17	1	1	1.773952652
1	1	5	17	1	1	1.678919474
1	1	5	17	1	1	1.674076185
1	1	5	17	1	1	1.61634942
1	1	5	17	1	1	1.413716694
1	1	5	17	1	1	1.39401629
1	1	5	17	1	1	1.387536755
1	1	5	17	1	1	1.361356817
1	1	5	17	1	1	1.299506711
1	1	5	17	1	1	1.228624527
2	0	5	17	2	1	2.413463106
2	0	5	17	2	1	2.261946711
2	0	5	17	2	1	2.111150263
2	0	5	17	2	1	2.03575204
2	0	5	17	2	1	2.008132204
2	0	5	17	2	1	1.868985829
2	0	5	17	2	1	1.805630378
2	0	5	17	2	1	1.773952652
2	0	5	17	2	1	1.7105972
2	0	5	17	2	1	1.587486038
2	0	5	17	2	1	1.558622655
2	0	5	17	2	1	1.50089589
2	0	5	17	2	1	1.50089589
2	0	5	17	2	1	1.413716694
1	1	5	17	2	1	2.767350429
1	1	5	17	2	1	2.654645792
1	1	5	17	2	1	2.344937117
1	1	5	17	2	1	2.337344934
1	1	5	17	2	1	2.186548487
1	1	5	17	2	1	1.998052928
1	1	5	17	2	1	1.742274926
1	1	5	17	2	1	1.7105972
1	1	5	17	2	1	1.678919474
1	1	5	17	2	1	1.61634942
1	1	5	17	2	1	1.587486038
1	1	5	17	2	1	1.466076572
1	1	5	17	2	1	1.443169125
1	1	5	17	2	1	1.323134106
1	1	5	17	3	1	2.337344934
1	1	5	17	3	1	1.413716694
2	0	4	11	1	1	2.536181569
2	0	4	11	1	1	2.413463106
2	0	4	11	1	1	2.224247599
2	0	4	11	1	1	2.111150263
2	0	4	11	1	1	2.042755173
2	0	4	11	1	1	1.964019007
2	0	4	11	1	1	1.773952652
2	0	4	11	1	1	1.73180295
2	0	4	11	1	1	1.702939568
2	0	4	11	1	1	1.570796327
2	0	4	11	1	1	1.472032508
2	0	4	11	1	1	1.443169125
2	0	4	11	1	1	1.413716694
2	0	4	11	1	1	1.272345025
1	1	4	11	1	1	2.331650798
1	1	4	11	1	1	2.077378142
1	1	4	11	1	1	1.570796327
1	1	4	11	1	1	1.544616388
1	1	4	11	1	1	1.512153264
1	1	4	11	1	1	1.466076572
1	1	4	11	1	1	1.323134106
2	0	4	11	2	1	2.45044227
2	0	4	11	2	1	2.388984864
2	0	4	11	2	1	2.112001111
2	0	4	11	2	1	1.818393098
2	0	4	11	2	1	1.818393098
2	0	4	11	2	1	1.806415776
2	0	4	11	2	1	1.789529715
2	0	4	11	2	1	1.73180295
2	0	4	11	2	1	1.649336143
2	0	4	11	2	1	1.623156204
2	0	4	11	2	1	1.596976266
2	0	4	11	2	1	1.570796327
2	0	4	11	2	1	1.570796327
2	0	4	11	2	1	1.570796327
2	0	4	11	2	1	1.570796327
2	0	4	11	2	1	1.570796327
2	0	4	11	2	1	1.544616388
2	0	4	11	2	1	1.544616388
2	0	4	11	2	1	1.512153264
2	0	4	11	2	1	1.466076572
2	0	4	11	2	1	1.443169125
2	0	4	11	2	1	1.44127108
2	0	4	11	2	1	1.417643685
2	0	4	11	2	1	1.357168026
2	0	4	11	2	1	1.323134106
2	0	4	11	2	1	1.01787602
1	1	4	11	2	1	2.372556952
1	1	4	11	2	1	1.649336143
1	1	4	11	2	1	1.645212803
1	1	4	11	2	1	1.44127108
1	1	4	11	2	1	1.335176878
1	1	4	11	2	1	1.134900346
1	1	4	11	2	1	0.85117526
1	1	4	11	2	1	0.60292399
2	0	4	11	3	1	2.375044046
2	0	4	11	3	1	2.337344934
2	0	4	11	3	1	1.84725648
2	0	4	11	3	1	1.702939568
2	0	4	11	3	1	1.570796327
2	0	4	11	3	1	1.544616388
2	0	4	11	3	1	1.466076572
2	0	4	11	3	1	1.251139274
2	0	4	12	1	1	1.837308104
2	0	4	12	1	1	1.789529715
2	0	4	12	1	1	1.61634942
2	0	4	12	1	1	1.587486038
2	0	4	12	1	1	1.558622655
2	0	4	12	1	1	1.413716694
1	1	4	12	1	1	2.261946711
1	1	4	12	1	1	2.186548487
1	1	4	12	1	1	1.904263297
1	1	4	12	1	1	1.773952652
1	1	4	12	1	1	1.773952652
1	1	4	12	1	1	1.773952652
1	1	4	12	1	1	1.742274926
1	1	4	12	1	1	1.674076185
1	1	4	12	1	1	1.645212803
1	1	4	12	1	1	1.61634942
1	1	4	12	1	1	1.61634942
1	1	4	12	1	1	1.587486038
1	1	4	12	1	1	1.587486038
1	1	4	12	1	1	1.466076572
1	1	4	12	1	1	1.466076572
1	1	4	12	1	1	1.443169125
1	1	4	12	1	1	1.361356817
1	1	4	12	1	1	1.346761501
1	1	4	12	1	1	1.275879316
1	1	4	12	1	1	1.230457123
1	1	4	12	1	1	1.178097245
1	1	4	12	1	1	1.123904772
1	1	4	12	1	1	0.85117526
1	1	4	12	1	1	0.703716754
1	1	4	12	1	1	0.53014376
2	0	4	12	2	1	2.03575204
2	0	4	12	2	1	1.973509235
2	0	4	12	2	1	1.960353816
2	0	4	12	2	1	1.904263297
2	0	4	12	2	1	1.869640328
2	0	4	12	2	1	1.837308104
2	0	4	12	2	1	1.835017359
2	0	4	12	2	1	1.835017359
2	0	4	12	2	1	1.805630378
2	0	4	12	2	1	1.80039439
2	0	4	12	2	1	1.773952652
2	0	4	12	2	1	1.773952652
2	0	4	12	2	1	1.773952652
2	0	4	12	2	1	1.773952652
2	0	4	12	2	1	1.674076185
2	0	4	12	2	1	1.645212803
2	0	4	12	2	1	1.61634942
2	0	4	12	2	1	1.61634942
2	0	4	12	2	1	1.587486038
2	0	4	12	2	1	1.558622655
2	0	4	12	2	1	1.558622655
2	0	4	12	2	1	1.529759273
2	0	4	12	2	1	1.520530844
2	0	4	12	2	1	1.518436449
2	0	4	12	2	1	1.50089589
2	0	4	12	2	1	1.50089589
2	0	4	12	2	1	1.49225651
2	0	4	12	2	1	1.466076572
2	0	4	12	2	1	1.443169125
2	0	4	12	2	1	1.413716694
2	0	4	12	2	1	1.387536755
2	0	4	12	2	1	1.323134106
2	0	4	12	2	1	1.275879316
2	0	4	12	2	1	1.275879316
2	0	4	12	2	1	1.252251922
2	0	4	12	2	1	1.228624527
2	0	4	12	2	1	1.166316273
2	0	4	12	2	1	1.157742343
2	0	4	12	2	1	1.102699021
2	0	4	12	2	1	1.060287521
2	0	4	12	2	1	0.9835803
1	1	4	12	2	1	2.008132204
1	1	4	12	2	1	1.960353816
1	1	4	12	2	1	1.773952652
1	1	4	12	2	1	1.529759273
1	1	4	12	2	1	1.50089589
1	1	4	12	2	1	1.387536755
2	0	4	12	3	1	1.61634942
2	0	4	12	3	1	1.413716694
1	1	4	13	1	1	2.127120026
1	1	4	13	1	1	2.111150263
1	1	4	13	1	1	2.073451151
1	1	4	13	1	1	1.973509235
1	1	4	13	1	1	1.964019007
1	1	4	13	1	1	1.938886266
1	1	4	13	1	1	1.904263297
1	1	4	13	1	1	1.868985829
1	1	4	13	1	1	1.868985829
1	1	4	13	1	1	1.837308104
1	1	4	13	1	1	1.805630378
1	1	4	13	1	1	1.773952652
1	1	4	13	1	1	1.7105972
1	1	4	13	1	1	1.7105972
1	1	4	13	1	1	1.7105972
1	1	4	13	1	1	1.647241748
1	1	4	13	1	1	1.647241748
1	1	4	13	1	1	1.647241748
1	1	4	13	1	1	1.645212803
1	1	4	13	1	1	1.61634942
1	1	4	13	1	1	1.61634942
1	1	4	13	1	1	1.587486038
1	1	4	13	1	1	1.583886296
1	1	4	13	1	1	1.558622655
1	1	4	13	1	1	1.529759273
1	1	4	13	1	1	1.50089589
1	1	4	13	1	1	1.49225651
1	1	4	13	1	1	1.472032508
1	1	4	13	1	1	1.472032508
1	1	4	13	1	1	1.466076572
1	1	4	13	1	1	1.466076572
1	1	4	13	1	1	1.443169125
1	1	4	13	1	1	1.439896633
1	1	4	13	1	1	1.439896633
1	1	4	13	1	1	1.413716694
1	1	4	13	1	1	1.361356817
1	1	4	13	1	1	1.361356817
1	1	4	13	1	1	1.308996939
1	1	4	13	1	1	1.308996939
1	1	4	13	1	1	1.308996939
1	1	4	13	1	1	1.275879316
1	1	4	13	1	1	1.275879316
1	1	4	13	1	1	1.252251922
1	1	4	13	1	1	1.157742343
1	1	4	13	1	1	1.151917306
1	1	4	13	1	1	1.110487553
1	1	4	13	1	1	1.086860158
1	1	4	13	1	1	0.753982237
2	0	4	13	2	1	1.7105972
2	0	4	13	2	1	1.275879316
2	0	4	13	2	1	1.228624527
1	1	4	13	2	1	2.077378142
1	1	4	13	2	1	1.904263297
1	1	4	13	2	1	1.773952652
1	1	4	13	2	1	1.773952652
1	1	4	13	2	1	1.742274926
1	1	4	13	2	1	1.7105972
1	1	4	13	2	1	1.7105972
1	1	4	13	2	1	1.647241748
1	1	4	13	2	1	1.645212803
1	1	4	13	2	1	1.583886296
1	1	4	13	2	1	1.558622655
1	1	4	13	2	1	1.558622655
1	1	4	13	2	1	1.55220857
1	1	4	13	2	1	1.50089589
1	1	4	13	2	1	1.50089589
1	1	4	13	2	1	1.443169125
1	1	4	13	2	1	1.443169125
1	1	4	13	2	1	1.443169125
1	1	4	13	2	1	1.439896633
1	1	4	13	2	1	1.387536755
1	1	4	13	2	1	1.275879316
1	1	4	13	2	1	1.275879316
1	1	4	13	2	1	1.228624527
1	1	4	13	2	1	1.228624527
1	1	4	13	2	1	1.228624527
1	1	4	13	2	1	1.181369737
1	1	4	13	2	1	1.181369737
1	1	4	13	2	1	1.181369737
1	1	4	13	2	1	1.063232764
1	1	4	13	2	1	1.01787602
2	0	3	8	1	1	2.008132204
2	0	3	8	1	1	1.973509235
2	0	3	8	1	1	1.837308104
2	0	3	8	1	1	1.805630378
2	0	3	8	1	1	1.674076185
2	0	3	8	1	1	1.61634942
2	0	3	8	1	1	1.587486038
2	0	3	8	1	1	1.587486038
2	0	3	8	1	1	1.587486038
2	0	3	8	1	1	1.587486038
2	0	3	8	1	1	1.387536755
2	0	3	8	1	1	1.361356817
2	0	3	8	1	1	1.361356817
2	0	3	8	1	1	1.346761501
2	0	3	8	1	1	1.335176878
2	0	3	8	1	1	1.308996939
2	0	3	8	1	1	1.181369737
1	1	3	8	1	1	2.224247599
1	1	3	8	1	1	2.042755173
1	1	3	8	1	1	2.008132204
1	1	3	8	1	1	1.973509235
1	1	3	8	1	1	1.805630378
1	1	3	8	1	1	1.773952652
1	1	3	8	1	1	1.7105972
1	1	3	8	1	1	1.7105972
1	1	3	8	1	1	1.518436449
1	1	3	8	1	1	1.518436449
1	1	3	8	1	1	1.466076572
1	1	3	8	1	1	1.439896633
1	1	3	8	1	1	1.361356817
1	1	3	8	1	1	1.275879316
1	1	3	8	1	1	1.275879316
2	0	3	8	2	1	2.495275415
2	0	3	8	2	1	2.375044046
2	0	3	8	2	1	2.261946711
2	0	3	8	2	1	2.261946711
2	0	3	8	2	1	2.077378142
2	0	3	8	2	1	2.077378142
2	0	3	8	2	1	2.077378142
2	0	3	8	2	1	2.073451151
2	0	3	8	2	1	1.938886266
2	0	3	8	2	1	1.904263297
2	0	3	8	2	1	1.900663555
2	0	3	8	2	1	1.868985829
2	0	3	8	2	1	1.805630378
2	0	3	8	2	1	1.805630378
2	0	3	8	2	1	1.805630378
2	0	3	8	2	1	1.773952652
2	0	3	8	2	1	1.742274926
2	0	3	8	2	1	1.73180295
2	0	3	8	2	1	1.645212803
2	0	3	8	2	1	1.61634942
2	0	3	8	2	1	1.587486038
2	0	3	8	2	1	1.49225651
2	0	3	8	2	1	1.466076572
2	0	3	8	2	1	1.439896633
2	0	3	8	2	1	1.335176878
1	1	3	8	2	1	1.900663555
1	1	3	8	2	1	1.900663555
1	1	3	8	2	1	1.773952652
1	1	3	8	2	1	1.742274926
1	1	3	8	2	1	1.742274926
1	1	3	8	2	1	1.645212803
1	1	3	8	2	1	1.413716694
1	1	3	8	2	1	1.299506711
2	0	3	8	3	1	1.805630378
1	1	3	8	3	1	1.773952652
2	0	3	9	1	1	1.938886266
2	0	3	9	1	1	1.80039439
2	0	3	9	1	1	1.742274926
2	0	3	9	1	1	1.742274926
2	0	3	9	1	1	1.696525483
2	0	3	9	1	1	1.587486038
2	0	3	9	1	1	1.587486038
2	0	3	9	1	1	1.558622655
2	0	3	9	1	1	1.544616388
2	0	3	9	1	1	1.529759273
2	0	3	9	1	1	1.49225651
2	0	3	9	1	1	1.443169125
2	0	3	9	1	1	1.443169125
2	0	3	9	1	1	1.361356817
2	0	3	9	1	1	1.308996939
2	0	3	9	1	1	1.299506711
1	1	3	9	1	1	2.249838489
1	1	3	9	1	1	2.073451151
1	1	3	9	1	1	1.73180295
1	1	3	9	1	1	1.529759273
1	1	3	9	1	1	1.439896633
1	1	3	9	1	1	1.413716694
1	1	3	9	1	1	1.387536755
1	1	3	9	1	1	0.5131268
2	0	3	9	2	1	2.042755173
2	0	3	9	2	1	1.904263297
2	0	3	9	2	1	1.837308104
2	0	3	9	2	1	1.837308104
2	0	3	9	2	1	1.805630378
2	0	3	9	2	1	1.805630378
2	0	3	9	2	1	1.742274926
2	0	3	9	2	1	1.742274926
2	0	3	9	2	1	1.742274926
2	0	3	9	2	1	1.678919474
2	0	3	9	2	1	1.678919474
2	0	3	9	2	1	1.647241748
2	0	3	9	2	1	1.61634942
2	0	3	9	2	1	1.587486038
2	0	3	9	2	1	1.587486038
2	0	3	9	2	1	1.558622655
2	0	3	9	2	1	1.472032508
2	0	3	9	2	1	1.439896633
2	0	3	9	2	1	1.439896633
2	0	3	9	2	1	1.439896633
2	0	3	9	2	1	1.439896633
2	0	3	9	2	1	1.439896633
2	0	3	9	2	1	1.413716694
2	0	3	9	2	1	1.413716694
2	0	3	9	2	1	1.413716694
2	0	3	9	2	1	1.387536755
2	0	3	9	2	1	1.361356817
2	0	3	9	2	1	1.308996939
2	0	3	9	2	1	1.275879316
2	0	3	9	2	1	1.204997132
1	1	3	9	2	1	1.439896633
1	1	3	9	2	1	1.228624527
1	1	3	9	3	1	1.443169125
2	0	3	10	1	1	2.331650798
2	0	3	10	1	1	2.077378142
2	0	3	10	1	1	1.837308104
2	0	3	10	1	1	1.837308104
2	0	3	10	1	1	1.742274926
2	0	3	10	1	1	1.61634942
2	0	3	10	1	1	1.587486038
2	0	3	10	1	1	1.587486038
2	0	3	10	1	1	1.439896633
2	0	3	10	1	1	1.413716694
1	1	3	10	1	1	1.904263297
1	1	3	10	1	1	1.837308104
1	1	3	10	1	1	1.805630378
1	1	3	10	1	1	1.805630378
1	1	3	10	1	1	1.805630378
1	1	3	10	1	1	1.773952652
1	1	3	10	1	1	1.773952652
1	1	3	10	1	1	1.773952652
1	1	3	10	1	1	1.742274926
1	1	3	10	1	1	1.742274926
1	1	3	10	1	1	1.647241748
1	1	3	10	1	1	1.61634942
1	1	3	10	1	1	1.61634942
1	1	3	10	1	1	1.61634942
1	1	3	10	1	1	1.615564022
1	1	3	10	1	1	1.587486038
1	1	3	10	1	1	1.587486038
1	1	3	10	1	1	1.558622655
1	1	3	10	1	1	1.529759273
1	1	3	10	1	1	1.49225651
1	1	3	10	1	1	1.466076572
1	1	3	10	1	1	1.466076572
1	1	3	10	1	1	1.439896633
1	1	3	10	1	1	1.439896633
1	1	3	10	1	1	1.413716694
1	1	3	10	1	1	1.308996939
1	1	3	10	1	1	1.299506711
1	1	3	10	1	1	1.204277184
1	1	3	10	1	1	1.181369737
1	1	3	10	1	1	1.145110522
2	0	3	10	2	1	1.932341281
2	0	3	10	2	1	1.869640328
2	0	3	10	2	1	1.868985829
2	0	3	10	2	1	1.80039439
2	0	3	10	2	1	1.742274926
2	0	3	10	2	1	1.645212803
2	0	3	10	2	1	1.544616388
2	0	3	10	2	1	1.529759273
2	0	3	10	2	1	1.529759273
2	0	3	10	2	1	1.50089589
2	0	3	10	2	1	1.50089589
2	0	3	10	2	1	1.466076572
2	0	3	10	2	1	1.439896633
2	0	3	10	2	1	1.439896633
2	0	3	10	2	1	1.361356817
2	0	3	10	2	1	1.335176878
2	0	3	10	2	1	1.323134106
2	0	3	10	2	1	1.178097245
1	1	3	10	2	1	1.904263297
1	1	3	10	2	1	1.678919474
1	1	3	10	2	1	1.61634942
1	1	3	10	2	1	1.583886296
1	1	3	10	2	1	1.50089589
1	1	3	10	2	1	1.387536755
1	1	3	10	2	1	1.323134106
1	1	3	10	2	1	1.282817
1	1	3	10	2	1	1.275879316
1	1	3	10	2	1	1.275879316
2	0	3	10	3	1	1.439896633
1	1	3	10	3	1	1.678919474
2	0	2	4	1	1	1.868985829
2	0	2	4	1	1	1.805630378
2	0	2	4	1	1	1.61634942
2	0	2	4	1	1	1.61634942
2	0	2	4	1	1	1.50089589
1	1	2	4	1	1	1.973509235
1	1	2	4	1	1	1.973509235
1	1	2	4	1	1	1.837308104
1	1	2	4	1	1	1.805630378
1	1	2	4	1	1	1.773952652
1	1	2	4	1	1	1.742274926
1	1	2	4	1	1	1.674076185
1	1	2	4	1	1	1.674076185
1	1	2	4	1	1	1.645212803
1	1	2	4	1	1	1.61634942
1	1	2	4	1	1	1.558622655
1	1	2	4	1	1	1.387536755
1	1	2	4	1	1	1.323134106
1	1	2	4	1	1	1.323134106
1	1	2	4	1	1	1.323134106
1	1	2	4	1	1	1.252251922
2	0	2	4	2	1	1.742274926
2	0	2	4	2	1	1.7105972
2	0	2	4	2	1	1.645212803
2	0	2	4	2	1	1.583886296
2	0	2	4	2	1	1.439896633
2	0	2	4	2	1	1.439896633
2	0	2	4	2	1	1.413716694
2	0	2	4	2	1	1.39401629
2	0	2	4	2	1	1.370388895
2	0	2	4	2	1	1.361356817
2	0	2	4	2	1	1.346761501
2	0	2	4	2	1	1.335176878
2	0	2	4	2	1	1.323134106
2	0	2	4	2	1	1.308996939
2	0	2	4	2	1	1.299506711
2	0	2	4	2	1	1.208727773
2	0	2	4	2	1	1.166316273
2	0	2	4	2	1	1.157742343
2	0	2	4	2	1	1.145110522
2	0	2	4	2	1	1.145110522
2	0	2	4	2	1	1.145110522
2	0	2	4	2	1	1.123904772
2	0	2	4	2	1	0.9835803
1	1	2	4	2	1	1.998052928
1	1	2	4	2	1	1.805630378
1	1	2	4	2	1	1.805630378
1	1	2	4	2	1	1.7105972
1	1	2	4	2	1	1.7105972
1	1	2	4	2	1	1.678919474
1	1	2	4	2	1	1.678919474
1	1	2	4	2	1	1.645212803
1	1	2	4	2	1	1.587486038
1	1	2	4	2	1	1.558622655
1	1	2	4	2	1	1.558622655
1	1	2	4	2	1	1.529759273
1	1	2	4	2	1	1.49225651
1	1	2	4	2	1	1.466076572
1	1	2	4	2	1	1.323134106
1	1	2	4	2	1	1.299506711
1	1	2	4	2	1	1.275879316
1	1	2	4	2	1	1.228624527
1	1	2	4	2	1	0.854513202
2	0	2	5	1	1	1.904263297
2	0	2	5	1	1	1.7105972
2	0	2	5	1	1	1.678919474
2	0	2	5	1	1	1.678919474
2	0	2	5	1	1	1.674076185
2	0	2	5	1	1	1.587486038
2	0	2	5	1	1	1.558622655
2	0	2	5	1	1	1.50089589
2	0	2	5	1	1	1.466076572
2	0	2	5	1	1	1.439896633
2	0	2	5	1	1	1.413716694
2	0	2	5	1	1	1.387536755
1	1	2	5	1	1	2.073451151
1	1	2	5	1	1	1.805630378
1	1	2	5	1	1	1.742274926
1	1	2	5	1	1	1.742274926
1	1	2	5	1	1	1.645212803
1	1	2	5	1	1	1.587486038
1	1	2	5	1	1	1.558622655
1	1	2	5	1	1	1.529759273
1	1	2	5	1	1	1.50089589
1	1	2	5	1	1	1.466076572
1	1	2	5	1	1	1.443169125
1	1	2	5	1	1	1.439896633
1	1	2	5	1	1	1.439896633
1	1	2	5	1	1	1.439896633
1	1	2	5	1	1	1.387536755
1	1	2	5	1	1	1.361356817
1	1	2	5	1	1	1.181369737
1	1	2	5	1	1	1.060287521
1	1	2	5	1	1	1.060287521
1	1	2	5	1	1	0.907920277
2	0	2	5	2	1	1.805630378
2	0	2	5	2	1	1.80039439
2	0	2	5	2	1	1.702939568
2	0	2	5	2	1	1.587486038
2	0	2	5	2	1	1.439896633
2	0	2	5	2	1	1.439896633
2	0	2	5	2	1	1.439896633
2	0	2	5	2	1	1.387536755
2	0	2	5	2	1	1.187522023
2	0	2	5	2	1	1.166316273
1	1	2	5	2	1	1.773952652
1	1	2	5	2	1	1.742274926
1	1	2	5	2	1	1.645212803
1	1	2	5	2	1	1.645212803
1	1	2	5	2	1	1.61634942
1	1	2	5	2	1	1.596976266
1	1	2	5	2	1	1.529759273
1	1	2	5	2	1	1.529759273
1	1	2	5	2	1	1.49225651
1	1	2	5	2	1	1.466076572
1	1	2	5	2	1	1.439896633
1	1	2	5	2	1	1.439896633
1	1	2	5	2	1	1.439896633
1	1	2	5	2	1	1.439896633
1	1	2	5	2	1	1.439896633
1	1	2	5	2	1	1.439896633
1	1	2	5	2	1	1.387536755
1	1	2	5	2	1	1.387536755
1	1	2	5	2	1	1.335176878
1	1	2	5	2	1	1.299506711
1	1	2	5	2	1	1.275879316
1	1	2	5	2	1	1.228624527
1	1	2	5	2	1	1.166316273
1	1	2	5	2	1	1.145110522
1	1	2	5	2	1	0.945750288
1	1	2	5	2	1	0.870090265
2	0	2	6	1	1	1.900663555
2	0	2	6	1	1	1.900663555
2	0	2	6	1	1	1.837308104
2	0	2	6	1	1	1.702939568
2	0	2	6	1	1	1.587486038
2	0	2	6	1	1	1.587486038
2	0	2	6	1	1	1.570796327
2	0	2	6	1	1	1.439896633
2	0	2	6	1	1	1.439896633
2	0	2	6	1	1	1.387536755
1	1	2	6	1	1	2.261946711
1	1	2	6	1	1	1.900663555
1	1	2	6	1	1	1.868985829
1	1	2	6	1	1	1.837308104
1	1	2	6	1	1	1.805630378
1	1	2	6	1	1	1.570796327
1	1	2	6	1	1	1.529759273
1	1	2	6	1	1	1.49225651
1	1	2	6	1	1	1.466076572
1	1	2	6	1	1	1.439896633
1	1	2	6	1	1	1.439896633
