"X.Y..m..d","EASTEU","LATAM","CHINA","INDIA","ENERGY","MINING","GOLD","WATER"
"2004-04-16"," 0.0079360","-0.0103600","-0.0010580"," 0.0004811"," 0.0066570"," 0.0088930"," 0.0135500"," 0.0070730"
"2004-04-19","-0.0071190"," 0.0029720"," 0.0021140","-0.0108000"," 0.0072030"," 0.0083960"," 0.0073970"," 0.0025580"
"2004-04-20","-0.0034760"," 0.0073910","-0.0084840","-0.0024340","-0.0019120","-0.0062910","-0.0181300","-0.0077050"
"2004-04-21","-0.0065760","-0.0436500","-0.0150200"," 0.0125900","-0.0152700","-0.0513600","-0.0514900","-0.0058120"
"2004-04-22","-0.0265300"," 0.0015370","-0.0065080"," 0.0111700","-0.0063770","-0.0053290"," 0.0019730"," 0.0075350"
"2004-04-23"," 0.0031710"," 0.0177600"," 0.0108200"," 0.0038000"," 0.0087860"," 0.0159000"," 0.0083440","-0.0017610"
"2004-04-26","-0.0031710"," 0.0125000","-0.0162800"," 0.0000000","-0.0015170"," 0.0021890"," 0.0039020"," 0.0041560"
"2004-04-27","-0.0179500","-0.0099850","-0.0021910","-0.0422900"," 0.0016990","-0.0114300","-0.0073300"," 0.0042420"
"2004-04-28"," 0.0109300","-0.0111000","-0.0010970","-0.0009898"," 0.0072690","-0.0341900","-0.0374800","-0.0201200"
"2004-04-29","-0.0500600","-0.0494000","-0.0222000","-0.0137900","-0.0161800","-0.0411100","-0.0394700","-0.0019470"
"2004-04-30","-0.0020200","-0.0101800","-0.0135600"," 0.0038410","-0.0227800"," 0.0099640"," 0.0089640","-0.0031100"
"2004-05-03"," 0.0000000","-0.0157400"," 0.0022730","-0.0361500"," 0.0000000","-0.0104400","-0.0164100","-0.0030710"
"2004-05-04"," 0.0087220"," 0.0173500"," 0.0224500"," 0.0210400"," 0.0165900"," 0.0273000"," 0.0226900"," 0.0127500"
"2004-05-05"," 0.0233300"," 0.0170600","-0.0179200"," 0.0074190"," 0.0098210"," 0.0179400"," 0.0211600"," 0.0112600"
"2004-05-06","-0.0124800","-0.0289600"," 0.0101200"," 0.0178100"," 0.0011170","-0.0165500","-0.0243000","-0.0124100"
"2004-05-07","-0.0288300","-0.0292600"," 0.0011180","-0.0189900","-0.0126400","-0.0196600","-0.0265100","-0.0155900"
"2004-05-10","-0.0706800","-0.0588400","-0.0410500","-0.0276200","-0.0289900","-0.0594100","-0.0660800","-0.0219600"
"2004-05-11"," 0.0135300"," 0.0141600"," 0.0104200","-0.0373400","-0.0356600"," 0.0198700"," 0.0170700"," 0.0134000"
"2004-05-12"," 0.0183100","-0.0005860"," 0.0034500","-0.0035960"," 0.0144800"," 0.0131900"," 0.0403700"," 0.0046850"
"2004-05-13"," 0.0056400"," 0.0151300","-0.0103900"," 0.0136000"," 0.0041420","-0.0102500","-0.0325000","-0.0048430"
"2004-05-14","-0.0148700"," 0.0114800","-0.0211000","-0.0758300","-0.0016220","-0.0088670"," 0.0050270"," 0.0054940"
"2004-05-17"," 0.0120600","-0.0213400","-0.0349600","-0.0952500"," 0.0019260","-0.0074500"," 0.0247600","-0.0011300"
"2004-05-18"," 0.0153900"," 0.0092860"," 0.0134100"," 0.0295000","-0.0011500","-0.0039960","-0.0214200","-0.0034320"
"2004-05-19"," 0.0237800"," 0.0301600"," 0.0426600"," 0.0678600"," 0.0006512"," 0.0569100"," 0.0306200"," 0.0104300"
"2004-05-20"," 0.0063080"," 0.0000000","-0.0081540"," 0.0000000"," 0.0033260"," 0.0000000"," 0.0000000","-0.0095240"
"2004-05-21"," 0.0013460","-0.0238200"," 0.0231200"," 0.0005737"," 0.0000000"," 0.0080060"," 0.0281400"," 0.0113500"
"2004-05-24"," 0.0044750"," 0.0051530"," 0.0091010"," 0.0360500"," 0.0010690"," 0.0111900"," 0.0036580"," 0.0076190"
"2004-05-25","-0.0013400","-0.0080280"," 0.0000000","-0.0035100"," 0.0169600","-0.0032520"," 0.0124400"," 0.0046180"
"2004-05-26"," 0.0060180"," 0.0289400"," 0.0011320"," 0.0128700"," 0.0140200"," 0.0279900"," 0.0198900"," 0.0084270"
"2004-05-27"," 0.0066450"," 0.0138900"," 0.0190500","-0.0203000"," 0.0023370"," 0.0130400"," 0.0125500"," 0.0108100"
"2004-05-28","-0.0146800"," 0.0131500"," 0.0132300","-0.0378000","-0.0010940","-0.0031310","-0.0019970"," 0.0004696"
"2004-05-31"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000","-0.0021310"
"2004-06-01","-0.0374300","-0.0115000","-0.0088010","-0.0060200","-0.0005276"," 0.0066980"," 0.0059790"," 0.0089900"
"2004-06-02"," 0.0209400"," 0.0087720"," 0.0000000"," 0.0071810"," 0.0099900","-0.0026740","-0.0165300"," 0.0055770"
"2004-06-03"," 0.0009105","-0.0137400","-0.0257400","-0.0114800","-0.0038630","-0.0212000","-0.0173200","-0.0074150"
"2004-06-04","-0.0002276"," 0.0049680"," 0.0079050","-0.0019580","-0.0087550","-0.0077790","-0.0103300"," 0.0099590"
"2004-06-07"," 0.0000000"," 0.0234000"," 0.0321000"," 0.0251600"," 0.0043040"," 0.0231600"," 0.0225900"," 0.0103300"
"2004-06-08"," 0.0207200"," 0.0075030"," 0.0032630","-0.0021050"," 0.0150800"," 0.0053720","-0.0035600","-0.0044500"
"2004-06-09","-0.0069340"," 0.0058560","-0.0010860"," 0.0101000","-0.0085630","-0.0148400","-0.0216300","-0.0075460"
"2004-06-10","-0.0204100","-0.0198300","-0.0021760","-0.0017080","-0.0111500","-0.0146100","-0.0210400"," 0.0029610"
"2004-06-11","-0.0043620"," 0.0016230"," 0.0000000","-0.0168600"," 0.0055390","-0.0018410","-0.0031950","-0.0029340"
"2004-06-14","-0.0153000","-0.0169000","-0.0287300","-0.0248400"," 0.0000000","-0.0162500","-0.0085700","-0.0063310"
"2004-06-15","-0.0136400"," 0.0082120"," 0.0011200"," 0.0023730","-0.0043740","-0.0061050","-0.0135400"," 0.0159800"
"2004-06-16"," 0.0002368"," 0.0016340"," 0.0011190","-0.0045540"," 0.0160400"," 0.0126400"," 0.0076050","-0.0042530"
"2004-06-17"," 0.0120000"," 0.0021750","-0.0078610","-0.0029810"," 0.0097250"," 0.0120200"," 0.0214100"," 0.0020600"
"2004-06-18"," 0.0423700"," 0.0064970","-0.0182000","-0.0071910"," 0.0100900"," 0.0150500"," 0.0194100"," 0.0038630"
"2004-06-21"," 0.0124800"," 0.0075270"," 0.0000000","-0.0084560"," 0.0073520"," 0.0040660"," 0.0010380","-0.0022290"
"2004-06-22","-0.0037720","-0.0096880"," 0.0022940","-0.0146600","-0.0007052","-0.0104200"," 0.0000000"," 0.0015840"
"2004-06-23"," 0.0024430"," 0.0000000"," 0.0091220"," 0.0000000"," 0.0014360"," 0.0000000"," 0.0000000"," 0.0003307"
"2004-06-24"," 0.0072920"," 0.0314100"," 0.0213400","-0.0026710"," 0.0083230"," 0.0229700"," 0.0220700"," 0.0040880"
"2004-06-25","-0.0041920","-0.0073650"," 0.0044350"," 0.0177400"," 0.0041770"," 0.0115100"," 0.0025350"," 0.0002865"
"2004-06-28","-0.0028780","-0.0165000","-0.0055460"," 0.0130500"," 0.0007271"," 0.0013200"," 0.0060580","-0.0005763"
"2004-06-29","-0.0111500","-0.0010740","-0.0011130"," 0.0049750","-0.0114000","-0.0195300","-0.0291100"," 0.0064570"
"2004-06-30"," 0.0067040"," 0.0096260"," 0.0143700"," 0.0090890","-0.0020160"," 0.0035790"," 0.0020700"," 0.0045690"
"2004-07-01"," 0.0150300"," 0.0241900"," 0.0000000"," 0.0074470"," 0.0055830"," 0.0080070"," 0.0148800","-0.0036330"
"2004-07-02","-0.0321000"," 0.0072460","-0.0032990"," 0.0001952","-0.0021940","-0.0102400","-0.0045950"," 0.0023890"
"2004-07-05"," 0.0072240"," 0.0046310","-0.0011020","-0.0001952"," 0.0042740"," 0.0089130"," 0.0122100","-0.0016060"
"2004-07-06"," 0.0082880","-0.0036000"," 0.0076880"," 0.0025350"," 0.0000000"," 0.0057510"," 0.0070530","-0.0042020"
"2004-07-07"," 0.0022280","-0.0150500"," 0.0021860"," 0.0152700"," 0.0049780"," 0.0087840"," 0.0089960","-0.0014760"
"2004-07-08"," 0.0064340","-0.0062960","-0.0109800","-0.0080880"," 0.0052110"," 0.0017470"," 0.0113800","-0.0054880"
"2004-07-09","-0.0077700","-0.0026350"," 0.0033060"," 0.0052070","-0.0023310"," 0.0021800"," 0.0088150"," 0.0025160"
"2004-07-12","-0.0022310"," 0.0094540","-0.0055160"," 0.0082370"," 0.0034820"," 0.0047800"," 0.0014620"," 0.0003112"
"2004-07-13"," 0.0126500"," 0.0093650","-0.0066590","-0.0161500","-0.0054200"," 0.0017320","-0.0132300","-0.0056090"
"2004-07-14"," 0.0048400"," 0.0010350","-0.0123300","-0.0077850","-0.0031270","-0.0026000"," 0.0073730"," 0.0012570"
"2004-07-15"," 0.0002195"," 0.0046450","-0.0022570"," 0.0031210"," 0.0075150"," 0.0082090","-0.0103400","-0.0007131"
"2004-07-16","-0.0002195"," 0.0173600"," 0.0134700"," 0.0135400"," 0.0031410"," 0.0115500"," 0.0088670"," 0.0056570"
"2004-07-19"," 0.0113500"," 0.0035360"," 0.0099830"," 0.0143100"," 0.0105200","-0.0004254"," 0.0058680","-0.0083760"
"2004-07-20","-0.0128900","-0.0106500","-0.0066450","-0.0083700"," 0.0002358","-0.0137100","-0.0291900"," 0.0004230"
"2004-07-21","-0.0097200"," 0.0086270"," 0.0066450"," 0.0005729","-0.0039730"," 0.0034450"," 0.0010040","-0.0137600"
"2004-07-22","-0.0217700","-0.0230000"," 0.0033060"," 0.0117700","-0.0129400","-0.0287900","-0.0212900","-0.0056010"
"2004-07-23","-0.0022710","-0.0098730","-0.0055160","-0.0047280","-0.0045220","-0.0160600","-0.0139300","-0.0090000"
"2004-07-26","-0.0006824"," 0.0052080","-0.0055460"," 0.0128100","-0.0080070"," 0.0013480","-0.0046860","-0.0070720"
"2004-07-27","-0.0139800","-0.0093950"," 0.0066520","-0.0050660","-0.0104000","-0.0112900","-0.0168400","-0.0020640"
"2004-07-28","-0.0176900"," 0.0041860"," 0.0000000","-0.0045250"," 0.0081090"," 0.0094920","-0.0031900","-0.0023220"
"2004-07-29"," 0.0032830"," 0.0083200","-0.0099950"," 0.0035840"," 0.0047220"," 0.0071720"," 0.0116500"," 0.0006080"
"2004-07-30"," 0.0067650"," 0.0245500"," 0.0066740"," 0.0143900"," 0.0115100"," 0.0190200"," 0.0264900"," 0.0002019"
"2004-08-02"," 0.0000000","-0.0127100","-0.0044440"," 0.0020390"," 0.0067010","-0.0017540"," 0.0046020"," 0.0003072"
"2004-08-03"," 0.0069510"," 0.0142300"," 0.0000000"," 0.0016660","-0.0001127"," 0.0017540","-0.0061410"," 0.0004311"
"2004-08-04","-0.0025430"," 0.0020160","-0.0033460","-0.0020360"," 0.0049020","-0.0030720","-0.0005135","-0.0058560"
"2004-08-05"," 0.0165300","-0.0167600"," 0.0177200"," 0.0108700","-0.0155100"," 0.0039480","-0.0051490","-0.0001853"
"2004-08-06","-0.0237300","-0.0160000","-0.0021980","-0.0086520","-0.0128900","-0.0203500","-0.0051760","-0.0046500"
"2004-08-09"," 0.0150400"," 0.0067410","-0.0022030"," 0.0068170","-0.0117100"," 0.0049030"," 0.0103300","-0.0045390"
"2004-08-10","-0.0011490","-0.0093460","-0.0044200"," 0.0069530"," 0.0095510"," 0.0013330"," 0.0015400"," 0.0082900"
"2004-08-11","-0.0120300"," 0.0196300","-0.0077820","-0.0078720"," 0.0000835","-0.0066830","-0.0207300","-0.0031090"
"2004-08-12"," 0.0004653","-0.0046140","-0.0011170","-0.0140700","-0.0099980"," 0.0106700"," 0.0104200","-0.0061970"
"2004-08-13"," 0.0067230","-0.0098120"," 0.0022320","-0.0041090","-0.0064950","-0.0022140"," 0.0025870"," 0.0051000"
"2004-08-16"," 0.0110300"," 0.0113500","-0.0112100","-0.0095910"," 0.0103100"," 0.0206200"," 0.0234900"," 0.0062130"
"2004-08-17"," 0.0187900"," 0.0223200","-0.0011280"," 0.0095910"," 0.0065700"," 0.0185000"," 0.0030240","-0.0005856"
"2004-08-18","-0.0094640"," 0.0015040"," 0.0123400","-0.0094020","-0.0148500","-0.0068430"," 0.0075210"," 0.0043580"
"2004-08-19","-0.0052210"," 0.0291300"," 0.0143900"," 0.0116500"," 0.0080800"," 0.0216500"," 0.0227200"," 0.0005319"
"2004-08-20"," 0.0063520","-0.0019480","-0.0022000","-0.0076860"," 0.0108200"," 0.0016790"," 0.0193400"," 0.0005230"
"2004-08-23","-0.0079460"," 0.0121200"," 0.0000000"," 0.0022560"," 0.0046760"," 0.0050190"," 0.0028690","-0.0015750"
"2004-08-24"," 0.0097540","-0.0087080"," 0.0087720","-0.0020670","-0.0117400","-0.0117500","-0.0202600","-0.0039790"
"2004-08-25","-0.0020340"," 0.0067800"," 0.0108600"," 0.0061900","-0.0049640","-0.0204700","-0.0019510"," 0.0073990"
"2004-08-26"," 0.0018080"," 0.0000000"," 0.0086020"," 0.0091210"," 0.0034370"," 0.0136900"," 0.0058420","-0.0009416"
"2004-08-27"," 0.0040560","-0.0077520","-0.0021440"," 0.0003705"," 0.0018430"," 0.0067770"," 0.0019400"," 0.0025410"
"2004-08-30"," 0.0000000","-0.0029230"," 0.0053500"," 0.0121500"," 0.0000000"," 0.0004220"," 0.0053150","-0.0020680"
"2004-08-31"," 0.0120700"," 0.0121200","-0.0032070"," 0.0047460"," 0.0021350","-0.0016890","-0.0101700"," 0.0042490"
"2004-09-01"," 0.0117100"," 0.0038480"," 0.0138200"," 0.0052670"," 0.0135100"," 0.0029540"," 0.0072760"," 0.0062910"
"2004-09-02"," 0.0161200"," 0.0038330","-0.0021140"," 0.0019910"," 0.0153800"," 0.0004213","-0.0014510"," 0.0043450"
"2004-09-03","-0.0041140","-0.0043130","-0.0053050","-0.0001808"," 0.0082160","-0.0029530","-0.0107100","-0.0063760"
"2004-09-06"," 0.0045460","-0.0062640"," 0.0053050"," 0.0079250"," 0.0018000"," 0.0008446","-0.0004894","-0.0004792"
"2004-09-07"," 0.0101000"," 0.0048220"," 0.0031700"," 0.0008966"," 0.0000000","-0.0038060","-0.0133000"," 0.0068770"
"2004-09-08"," 0.0008549"," 0.0071890"," 0.0010540"," 0.0051850","-0.0014160","-0.0004238","-0.0049730"," 0.0012660"
"2004-09-09","-0.0040670"," 0.0014320","-0.0074040","-0.0051850","-0.0020560"," 0.0059170"," 0.0069550"," 0.0024920"
"2004-09-10"," 0.0085430","-0.0047800","-0.0010620"," 0.0078560"," 0.0133500","-0.0021090"," 0.0118100"," 0.0040200"
"2004-09-13"," 0.0048800"," 0.0062100"," 0.0095190"," 0.0114900","-0.0026650"," 0.0046350","-0.0034310"," 0.0061720"
"2004-09-14"," 0.0090590","-0.0052520"," 0.0021030"," 0.0080550"," 0.0076990"," 0.0025190"," 0.0078240","-0.0030470"
"2004-09-15"," 0.0096010"," 0.0137900","-0.0010510","-0.0003489"," 0.0053540"," 0.0062700"," 0.0043740","-0.0059950"
"2004-09-16","-0.0047890"," 0.0051800"," 0.0094190"," 0.0090310","-0.0009692"," 0.0008330","-0.0112200"," 0.0093030"
"2004-09-17"," 0.0002087"," 0.0273400","-0.0020860"," 0.0157800"," 0.0040160"," 0.0218300"," 0.0063550","-0.0029210"
"2004-09-20","-0.0048110","-0.0004571"," 0.0083160","-0.0018740"," 0.0121300","-0.0049000","-0.0078280"," 0.0001404"
"2004-09-21"," 0.0114700"," 0.0113700"," 0.0072200"," 0.0081510"," 0.0061290"," 0.0142200"," 0.0199400"," 0.0064780"
"2004-09-22"," 0.0037240","-0.0095390","-0.0051520"," 0.0072460"," 0.0200600"," 0.0040270"," 0.0081520","-0.0104700"
"2004-09-23","-0.0028960","-0.0041160"," 0.0030940","-0.0154000","-0.0036550"," 0.0044110"," 0.0076120"," 0.0045990"
"2004-09-24"," 0.0033090"," 0.0004582","-0.0113900"," 0.0034040"," 0.0010020","-0.0016020","-0.0009483","-0.0016070"
"2004-09-27","-0.0012390","-0.0050520","-0.0073180","-0.0097330"," 0.0116600"," 0.0024020"," 0.0056760","-0.0015560"
"2004-09-28"," 0.0014460","-0.0018430","-0.0031530","-0.0058510","-0.0019940"," 0.0268300"," 0.0182300"," 0.0081880"
"2004-09-29"," 0.0088360"," 0.0191900"," 0.0000000"," 0.0010350"," 0.0181000"," 0.0081410"," 0.0119700"," 0.0120400"
"2004-09-30"," 0.0055090"," 0.0090090"," 0.0146300"," 0.0170900","-0.0066330"," 0.0050070"," 0.0136400"," 0.0041040"
"2004-10-01"," 0.0048710"," 0.0062580"," 0.0020730"," 0.0094470"," 0.0080420"," 0.0114600"," 0.0116700"," 0.0045640"
"2004-10-04"," 0.0194500"," 0.0106400"," 0.0204900"," 0.0192900"," 0.0160300","-0.0015200","-0.0161900","-0.0002453"
"2004-10-05"," 0.0090930"," 0.0252500"," 0.0000000"," 0.0024670","-0.0018950","-0.0011420"," 0.0090290","-0.0000554"
"2004-10-06","-0.0027590","-0.0077690","-0.0030470"," 0.0013130"," 0.0102500"," 0.0060740"," 0.0213400"," 0.0029200"
"2004-10-07"," 0.0117700"," 0.0030280"," 0.0101200","-0.0023000"," 0.0172100"," 0.0146500"," 0.0087600","-0.0004552"
"2004-10-08"," 0.0042810","-0.0017290"," 0.0000000"," 0.0037750","-0.0114600"," 0.0037230"," 0.0104100"," 0.0066880"
"2004-10-11"," 0.0032960","-0.0069470"," 0.0000000"," 0.0053920"," 0.0101100","-0.0018600"," 0.0025860"," 0.0004013"
"2004-10-12","-0.0077720","-0.0008718","-0.0101200","-0.0232400","-0.0037450","-0.0267900","-0.0191200","-0.0054750"
"2004-10-13","-0.0167200","-0.0100800","-0.0071470"," 0.0000000","-0.0124600","-0.0358200","-0.0357300","-0.0037660"
"2004-10-14","-0.0055690","-0.0218200","-0.0113300"," 0.0076430","-0.0225200","-0.0019840"," 0.0054420","-0.0012500"
"2004-10-15","-0.0068040"," 0.0035960","-0.0031140","-0.0048110"," 0.0090190"," 0.0090930"," 0.0116900"," 0.0090200"
"2004-10-18"," 0.0129700"," 0.0084880","-0.0031230","-0.0039990"," 0.0046800"," 0.0109600"," 0.0044600","-0.0001921"
"2004-10-19"," 0.0159300"," 0.0079750"," 0.0083070"," 0.0018350","-0.0087410","-0.0101700","-0.0084920"," 0.0084540"
"2004-10-20","-0.0056730","-0.0263800","-0.0114400"," 0.0013320","-0.0041400","-0.0194600"," 0.0169100"," 0.0033000"
"2004-10-21","-0.0126400"," 0.0130500"," 0.0020900","-0.0110500"," 0.0131900"," 0.0167000"," 0.0144600"," 0.0040960"
"2004-10-22"," 0.0136200"," 0.0168500"," 0.0031270"," 0.0000000"," 0.0123900"," 0.0168100"," 0.0099550","-0.0061110"
"2004-10-25"," 0.0000000","-0.0226800","-0.0083600","-0.0157800"," 0.0035750"," 0.0019370"," 0.0246700"," 0.0071770"
"2004-10-26","-0.0047150"," 0.0017980","-0.0063160"," 0.0064760"," 0.0015230","-0.0007743","-0.0012610","-0.0017000"
"2004-10-27"," 0.0208500"," 0.0195600"," 0.0052660"," 0.0077830"," 0.0053280"," 0.0146100"," 0.0033600"," 0.0112100"
"2004-10-28","-0.0120300"," 0.0096410"," 0.0135600"," 0.0112300","-0.0123100","-0.0259100","-0.0297900","-0.0001385"
"2004-10-29"," 0.0095190","-0.0008726"," 0.0000000","-0.0065210","-0.0158400"," 0.0101300"," 0.0025880"," 0.0028900"
"2004-11-01"," 0.0065520"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0114000"," 0.0000000"," 0.0000000","-0.0009410"
"2004-11-02","-0.0026930"," 0.0026160"," 0.0113300"," 0.0060210","-0.0038380","-0.0007758","-0.0038850"," 0.0072580"
"2004-11-03"," 0.0067190"," 0.0206800"," 0.0101900"," 0.0125900","-0.0065630"," 0.0100400","-0.0086880"," 0.0072670"
"2004-11-04"," 0.0121700"," 0.0034060","-0.0030470"," 0.0031240"," 0.0211700"," 0.0095580"," 0.0313500"," 0.0054150"
"2004-11-05"," 0.0140800"," 0.0080420"," 0.0121300"," 0.0188600"," 0.0040830"," 0.0121000"," 0.0004227"," 0.0070460"
"2004-11-08"," 0.0018620","-0.0080420"," 0.0010050","-0.0019350","-0.0004092"," 0.0026280"," 0.0246300","-0.0026000"
"2004-11-09","-0.0026080","-0.0055400"," 0.0030080","-0.0006458","-0.0123200"," 0.0037430","-0.0041320"," 0.0014720"
"2004-11-10"," 0.0153600"," 0.0228100"," 0.0059880"," 0.0101200"," 0.0001768"," 0.0126200","-0.0024880","-0.0062700"
"2004-11-11","-0.0057100","-0.0113400","-0.0009955","-0.0067370"," 0.0087490","-0.0029550","-0.0075000"," 0.0077890"
"2004-11-12"," 0.0137600"," 0.0221400"," 0.0109000"," 0.0000000","-0.0007888"," 0.0051660"," 0.0058380"," 0.0041470"
"2004-11-15","-0.0054800"," 0.0012390"," 0.0068730"," 0.0000000"," 0.0167700"," 0.0189600"," 0.0201700","-0.0065230"
"2004-11-16","-0.0042220","-0.0070410","-0.0068730"," 0.0161300","-0.0144900","-0.0083410","-0.0065410","-0.0012800"
"2004-11-17"," 0.0062350"," 0.0107500"," 0.0117500"," 0.0026890","-0.0001640"," 0.0141000"," 0.0223100"," 0.0085270"
"2004-11-18"," 0.0071050"," 0.0114500","-0.0019490"," 0.0036260"," 0.0113700"," 0.0000000","-0.0032140","-0.0013110"
"2004-11-19"," 0.0074150","-0.0052990","-0.0029310","-0.0142700"," 0.0026720","-0.0057620"," 0.0004023","-0.0027450"
"2004-11-22","-0.0095950","-0.0144100","-0.0128000"," 0.0020730"," 0.0091460","-0.0090700","-0.0020130"," 0.0047130"
"2004-11-23","-0.0007279"," 0.0115400"," 0.0118200"," 0.0117200"," 0.0137700"," 0.0097920"," 0.0008058"," 0.0076410"
"2004-11-24"," 0.0021820"," 0.0032730"," 0.0078050"," 0.0043990"," 0.0084380"," 0.0007215","-0.0056540"," 0.0145800"
"2004-11-25","-0.0085740"," 0.0020400","-0.0029200"," 0.0001568"," 0.0072530"," 0.0089750","-0.0020270"," 0.0054490"
"2004-11-26"," 0.0040230"," 0.0141700","-0.0048850"," 0.0000000"," 0.0000000"," 0.0071230"," 0.0080840"," 0.0002629"
"2004-11-29"," 0.0010940"," 0.0060110"," 0.0058590"," 0.0184800"," 0.0120900"," 0.0081290"," 0.0044190","-0.0005412"
"2004-11-30"," 0.0010930"," 0.0063720"," 0.0048570"," 0.0091900","-0.0027200","-0.0045860","-0.0084520","-0.0031750"
"2004-12-01"," 0.0007281"," 0.0219900"," 0.0009685"," 0.0115200"," 0.0033960","-0.0035420","-0.0105600"," 0.0093050"
"2004-12-02"," 0.0050820","-0.0062330"," 0.0077150"," 0.0247100","-0.0156200","-0.0046240","-0.0036830"," 0.0069870"
"2004-12-03","-0.0025380"," 0.0035110","-0.0048150","-0.0005883","-0.0265500","-0.0274700","-0.0329300"," 0.0069010"
"2004-12-06"," 0.0016320"," 0.0027220"," 0.0038540"," 0.0076210"," 0.0039780","-0.0003665","-0.0008478","-0.0047930"
"2004-12-07"," 0.0097370","-0.0023330"," 0.0009611"," 0.0000000","-0.0014430","-0.0055140","-0.0076630","-0.0095050"
"2004-12-08","-0.0241500","-0.0276300","-0.0145100","-0.0126400","-0.0164500","-0.0433100","-0.0621500","-0.0016820"
"2004-12-09","-0.0281500"," 0.0008000"," 0.0019470"," 0.0050150","-0.0063750"," 0.0007695","-0.0077610","-0.0021790"
"2004-12-10","-0.0185100","-0.0048100","-0.0038990","-0.0170600","-0.0001309"," 0.0015370"," 0.0063960","-0.0027560"
"2004-12-13"," 0.0069100"," 0.0222500","-0.0019550"," 0.0108700","-0.0064820"," 0.0160000"," 0.0153600"," 0.0043410"
"2004-12-14"," 0.0213800"," 0.0155900"," 0.0048800"," 0.0149900"," 0.0138300"," 0.0045250"," 0.0044740"," 0.0038960"
"2004-12-15"," 0.0054150"," 0.0100100"," 0.0077590"," 0.0117400"," 0.0068670"," 0.0026300"," 0.0053430"," 0.0078260"
"2004-12-16"," 0.0050150"," 0.0076310","-0.0058140"," 0.0070380"," 0.0123000"," 0.0074770"," 0.0079610","-0.0117500"
"2004-12-17","-0.0096820"," 0.0060630"," 0.0009713","-0.0071820","-0.0092450","-0.0037310","-0.0133000"," 0.0013850"
"2004-12-20"," 0.0026160","-0.0018910"," 0.0087000"," 0.0091840"," 0.0031780"," 0.0133700"," 0.0071170"," 0.0036670"
"2004-12-21"," 0.0243300"," 0.0172600","-0.0028920"," 0.0120700"," 0.0071600"," 0.0106400","-0.0008869"," 0.0058020"
"2004-12-22"," 0.0005462","-0.0052220"," 0.0000000","-0.0058030"," 0.0063450"," 0.0029150"," 0.0017730"," 0.0067940"
"2004-12-23"," 0.0097810"," 0.0059660"," 0.0057750"," 0.0089030","-0.0106300"," 0.0018180"," 0.0008853"," 0.0023980"
"2004-12-24","-0.0036110"," 0.0000000","-0.0019210"," 0.0000000"," 0.0073140"," 0.0000000"," 0.0000000"," 0.0050470"
"2004-12-27"," 0.0000000"," 0.0051910","-0.0009620"," 0.0071490"," 0.0000000"," 0.0061560"," 0.0044150"," 0.0017520"
"2004-12-28"," 0.0000000"," 0.0062670"," 0.0038420"," 0.0133200"," 0.0000000"," 0.0064770"," 0.0052720"," 0.0047630"
"2004-12-29"," 0.0000000"," 0.0051320"," 0.0057360","-0.0023460","-0.0018580"," 0.0010750","-0.0088030","-0.0033830"
"2004-12-30"," 0.0239500"," 0.0069230","-0.0028640","-0.0031830"," 0.0063950"," 0.0021470","-0.0004422"," 0.0049200"
"2004-12-31"," 0.0117600"," 0.0014510"," 0.0038170"," 0.0119900"," 0.0068310"," 0.0092530"," 0.0092450","-0.0010700"
"2005-01-03"," 0.0000000"," 0.0068650"," 0.0000000"," 0.0136000"," 0.0000000","-0.0063970","-0.0096870","-0.0044330"
"2005-01-04","-0.0094700","-0.0211100","-0.0086080"," 0.0000000","-0.0245500","-0.0263700","-0.0219200","-0.0116100"
"2005-01-05","-0.0177800","-0.0317600","-0.0203800","-0.0401100","-0.0104800","-0.0263300","-0.0247300","-0.0092630"
"2005-01-06","-0.0179200","-0.0076220","-0.0029460","-0.0161600","-0.0135700"," 0.0030020"," 0.0023150","-0.0009556"
"2005-01-07"," 0.0027350"," 0.0080020","-0.0069070"," 0.0099550"," 0.0072840"," 0.0037400"," 0.0018480","-0.0064990"
"2005-01-10","-0.0049290","-0.0034210"," 0.0000000","-0.0188600","-0.0043140","-0.0014940"," 0.0000000"," 0.0045440"
"2005-01-11"," 0.0161600","-0.0188400"," 0.0029660","-0.0105800"," 0.0054030"," 0.0044760"," 0.0091910","-0.0038730"
"2005-01-12","-0.0018020","-0.0093570","-0.0009877","-0.0173500"," 0.0001687"," 0.0007440","-0.0055050"," 0.0044400"
"2005-01-13"," 0.0048590"," 0.0289500","-0.0009886"," 0.0206900"," 0.0166500"," 0.0048230"," 0.0013790","-0.0032730"
"2005-01-14"," 0.0019730"," 0.0094680","-0.0059520","-0.0146300"," 0.0096990"," 0.0088430","-0.0096930","-0.0002630"
"2005-01-17"," 0.0083860"," 0.0138500"," 0.0089150"," 0.0025020"," 0.0084030"," 0.0131200","-0.0037170"," 0.0007687"
"2005-01-18","-0.0085650","-0.0164900","-0.0009867","-0.0035350"," 0.0000000","-0.0087270","-0.0032640"," 0.0018000"
"2005-01-19","-0.0104500"," 0.0015110"," 0.0019720","-0.0045840"," 0.0086040"," 0.0069150"," 0.0157600","-0.0030570"
"2005-01-20","-0.0179100","-0.0129100","-0.0049380","-0.0063940","-0.0025150","-0.0201500","-0.0138900","-0.0077210"
