"","X.Y..m..d","BMW.RET"
"4694","1990-12-28",0.005081659
"4695","1990-12-31",0
"4696","1991-01-01",0
"4697","1991-01-02",-0.037571611
"4698","1991-01-03",-0.001324279
"4699","1991-01-04",0.015746431
"4700","1991-01-07",-0.042575442
"4701","1991-01-08",0.005429992
"4702","1991-01-09",0.018745188
"4703","1991-01-10",0.005300638
"4704","1991-01-11",0.009178587
"4705","1991-01-14",-0.043286834
"4706","1991-01-15",-0.003536331
"4707","1991-01-16",-0.009652925
"4708","1991-01-17",0.088632045
"4709","1991-01-18",-0.01788339
"4710","1991-01-21",0.001290187
"4711","1991-01-22",-0.010338112
"4712","1991-01-23",-0.029048132
"4713","1991-01-24",0.014644905
"4714","1991-01-25",0.009178587
"4715","1991-01-28",-0.003936472
"4716","1991-01-29",0.010463019
"4717","1991-01-30",0.003865439
"4718","1991-01-31",0.019224473
"4719","1991-02-01",0.00507256
"4720","1991-02-04",0.023691936
"4721","1991-02-05",-0.006166811
"4722","1991-02-06",0.006166811
"4723","1991-02-07",0.007384543
"4724","1991-02-08",0.02297526
"4725","1991-02-11",0.027162435
"4726","1991-02-12",-0.009127507
"4727","1991-02-13",0.007960567
"4728","1991-02-14",0.00881325
"4729","1991-02-15",0.062040653
"4730","1991-02-18",0.032037986
"4731","1991-02-19",0.008805257
"4732","1991-02-20",-0.02150251
"4733","1991-02-21",0.012697253
"4734","1991-02-22",0.014616552
"4735","1991-02-25",0.021543704
"4736","1991-02-26",-0.034055559
"4737","1991-02-27",0.00733175
"4738","1991-02-28",-0.025314697
"4739","1991-03-01",-0.017248083
"4740","1991-03-04",0.016177193
"4741","1991-03-05",0.012751011
"4742","1991-03-06",0.04238841
"4743","1991-03-07",-0.001014498
"4744","1991-03-08",0.028941675
"4745","1991-03-11",-0.009886354
"4746","1991-03-12",0.00889981
"4747","1991-03-13",-0.004924305
"4748","1991-03-14",0.013768358
"4749","1991-03-15",-0.010797067
"4750","1991-03-18",-0.002971291
"4751","1991-03-19",0.009847321
"4752","1991-03-20",-0.013822826
"4753","1991-03-21",-0.022105005
"4754","1991-03-22",-0.007152307
"4755","1991-03-25",0.032240422
"4756","1991-03-26",-0.000993381
"4757","1991-03-27",0.005347976
"4758","1991-03-28",0.029739359
"4759","1991-03-29",0
"4760","1991-04-01",0
"4761","1991-04-02",0.029270597
"4762","1991-04-03",0.040997961
"4763","1991-04-04",-0.012580889
"4764","1991-04-05",0
"4765","1991-04-08",-0.01455636
"4766","1991-04-09",-0.014793074
"4767","1991-04-10",-0.00840872
"4768","1991-04-11",0.001857741
"4769","1991-04-12",0.025907738
"4770","1991-04-15",0.009086447
"4771","1991-04-16",-0.00361198
"4772","1991-04-17",0.01353559
"4773","1991-04-18",0.010693957
"4774","1991-04-19",0.011459207
"4775","1991-04-22",-0.004399749
"4776","1991-04-23",0.014860627
"4777","1991-04-24",-0.000869258
"4778","1991-04-25",0.003452352
"4779","1991-04-26",-0.017443721
"4780","1991-04-29",-0.018651503
"4781","1991-04-30",0.005355686
"4782","1991-05-01",0
"4783","1991-05-02",0.005864512
"4784","1991-05-03",-0.000516684
"4785","1991-05-06",0.002828155
"4786","1991-05-07",0.000700641
"4787","1991-05-08",-0.000886187
"4788","1991-05-09",0
"4789","1991-05-10",-0.000515586
"4790","1991-05-13",-0.003016344
"4791","1991-05-14",-0.004458507
"4792","1991-05-15",-0.005355686
"4793","1991-05-16",0.018651503
"4794","1991-05-17",-0.026770798
"4795","1991-05-20",0
"4796","1991-05-21",0.015260769
"4797","1991-05-22",0.003562039
"4798","1991-05-23",-0.000889321
"4799","1991-05-24",0
"4800","1991-05-27",0.001777852
"4801","1991-05-28",-0.007130451
"4802","1991-05-29",0.004110363
"4803","1991-05-30",0
"4804","1991-05-31",0.013600893
"4805","1991-06-03",0.01305536
"4806","1991-06-04",0.006053372
"4807","1991-06-05",0.018750425
"4808","1991-06-06",-0.013610774
"4809","1991-06-07",0.013177771
"4810","1991-06-10",0.000944492
"4811","1991-06-11",0.004748272
"4812","1991-06-12",-0.009499437
"4813","1991-06-13",-0.003821219
"4814","1991-06-14",0.005716505
"4815","1991-06-17",-0.000947194
"4816","1991-06-18",-0.004769311
"4817","1991-06-19",-0.011572125
"4818","1991-06-20",-0.011687304
"4819","1991-06-21",0.006839225
"4820","1991-06-24",-0.016694335
"4821","1991-06-25",-0.005964151
"4822","1991-06-26",-0.02010631
"4823","1991-06-27",-0.006122167
"4824","1991-06-28",-0.032213305
"4825","1991-07-01",0.008405973
"4826","1991-07-02",-0.015825121
"4827","1991-07-03",0.002112816
"4828","1991-07-04",-0.002112816
"4829","1991-07-05",-0.00963004
"4830","1991-07-08",-0.002784493
"4831","1991-07-09",0.01665765
"4832","1991-07-10",0.004225189
"4833","1991-07-11",0.005272803
"4834","1991-07-12",0.01870823
"4835","1991-07-15",0.0153237
"4836","1991-07-16",0.006072681
"4837","1991-07-17",-0.01319735
"4838","1991-07-18",-0.01129643
"4839","1991-07-19",0.008224361
"4840","1991-07-22",-0.001019043
"4841","1991-07-23",0.019290632
"4842","1991-07-24",0.016960939
"4843","1991-07-25",-0.001968464
"4844","1991-07-26",-0.005970044
"4845","1991-07-29",-0.002998441
"4846","1991-07-30",-0.003007459
"4847","1991-07-31",0.003007459
"4848","1991-08-01",0.003989051
"4849","1991-08-02",-0.00099061
"4850","1991-08-05",0.004963812
"4851","1991-08-06",-0.001974334
"4852","1991-08-07",0.009894074
"4853","1991-08-08",0.017558312
"4854","1991-08-09",0.019163071
"4855","1991-08-12",-0.007633098
"4856","1991-08-13",0.017059197
"4857","1991-08-14",-0.012279224
"4858","1991-08-15",0.010408899
"4859","1991-08-16",-0.005671278
"4860","1991-08-19",-0.105774626
"4861","1991-08-20",0.03107813
"4862","1991-08-21",0.026196543
"4863","1991-08-22",0.044707716
"4864","1991-08-23",-0.004755665
"4865","1991-08-26",0.001897084
"4866","1991-08-27",0
"4867","1991-08-28",0.000947194
"4868","1991-08-29",0.006644543
"4869","1991-08-30",-0.004733156
"4870","1991-09-02",0.001907741
"4871","1991-09-03",0.005662407
"4872","1991-09-04",-0.008515532
"4873","1991-09-05",0.002656619
"4874","1991-09-06",-0.002656619
"4875","1991-09-09",-0.002861289
"4876","1991-09-10",-0.008633318
"4877","1991-09-11",0
"4878","1991-09-12",0
"4879","1991-09-13",0.001931598
"4880","1991-09-16",-0.008691624
"4881","1991-09-17",-0.011687304
"4882","1991-09-18",-0.014809025
"4883","1991-09-19",-0.002992439
"4884","1991-09-20",-0.011035598
"4885","1991-09-23",-0.001024515
"4886","1991-09-24",0.003028691
"4887","1991-09-25",-0.001001586
"4888","1991-09-26",-0.007081381
"4889","1991-09-27",-0.006115969
"4890","1991-09-30",-0.005111195
"4891","1991-10-01",0.002039126
"4892","1991-10-02",-0.004103726
"4893","1991-10-03",0
"4894","1991-10-04",-0.008258321
"4895","1991-10-07",-0.012538536
"4896","1991-10-08",-0.011618751
"4897","1991-10-09",-0.009597597
"4898","1991-10-10",0.007482546
"4899","1991-10-11",-0.006416519
"4900","1991-10-14",0.000643508
"4901","1991-10-15",0.007888062
"4902","1991-10-16",-0.005318164
"4903","1991-10-17",-0.002569898
"4904","1991-10-18",-0.001709535
"4905","1991-10-21",0
"4906","1991-10-22",-0.00539193
"4907","1991-10-23",0.001071788
"4908","1991-10-24",-0.01300572
"4909","1991-10-25",-0.012078073
"4910","1991-10-28",0.003312661
"4911","1991-10-29",0.00985006
"4912","1991-10-30",0.008702257
"4913","1991-10-31",0
"4914","1991-11-01",-0.006513949
"4915","1991-11-04",0.000428077
"4916","1991-11-05",0.006085872
"4917","1991-11-06",0
"4918","1991-11-07",0.009248492
"4919","1991-11-08",0.04132586
"4920","1991-11-11",0.002678288
"4921","1991-11-12",0.010599985
"4922","1991-11-13",-0.008140585
"4923","1991-11-14",0.002242106
"4924","1991-11-15",0.00183647
"4925","1991-11-18",-0.01435909
"4926","1991-11-19",-0.012486438
"4927","1991-11-20",0
"4928","1991-11-21",0
"4929","1991-11-22",-0.003754793
"4930","1991-11-25",-0.004642402
"4931","1991-11-26",0.006315352
"4932","1991-11-27",-0.009488048
"4933","1991-11-28",0.003172696
"4934","1991-11-29",-0.002099417
"4935","1991-12-02",-0.016844595
"4936","1991-12-03",-0.001292134
"4937","1991-12-04",0.013462849
"4938","1991-12-05",-0.005956207
"4939","1991-12-06",0
"4940","1991-12-09",-0.001084755
"4941","1991-12-10",-0.001063759
"4942","1991-12-11",0.007466678
"4943","1991-12-12",0.003186151
"4944","1991-12-13",0.012622384
"4945","1991-12-16",0.001060939
"4946","1991-12-17",0.007287813
"4947","1991-12-18",0.006210801
"4948","1991-12-19",-0.022956749
"4949","1991-12-20",-0.012729503
"4950","1991-12-23",-0.009671363
"4951","1991-12-24",0
"4952","1991-12-25",0
"4953","1991-12-26",0
"4954","1991-12-27",0.016045377
"4955","1991-12-30",0.003182794
"4956","1991-12-31",0
"4957","1992-01-01",0
"4958","1992-01-02",0.013669027
"4959","1992-01-03",0.012460417
"4960","1992-01-06",-0.005802704
"4961","1992-01-07",-0.004562975
"4962","1992-01-08",0.004154877
"4963","1992-01-09",0.017483968
"4964","1992-01-10",0.02016724
"4965","1992-01-13",-0.004001042
"4966","1992-01-14",0.003007459
"4967","1992-01-15",0.016859927
"4968","1992-01-16",0.008819204
"4969","1992-01-17",0.003888116
"4970","1992-01-20",0
"4971","1992-01-21",0.00291121
"4972","1992-01-22",0
"4973","1992-01-23",-0.009730427
"4974","1992-01-24",0
"4975","1992-01-27",0.014550388
"4976","1992-01-28",0.002888822
"4977","1992-01-29",-0.005786014
"4978","1992-01-30",0.011538743
"4979","1992-01-31",0.023593976
"4980","1992-02-03",0.010206033
"4981","1992-02-04",-0.004638423
"4982","1992-02-05",0.014741345
"4983","1992-02-06",-0.000909074
"4984","1992-02-07",-0.003663599
"4985","1992-02-10",-0.006448558
"4986","1992-02-11",0.000918309
"4987","1992-02-12",0.009193848
"4988","1992-02-13",0
"4989","1992-02-14",-0.00550997
"4990","1992-02-17",0.001846371
"4991","1992-02-18",0.007313825
"4992","1992-02-19",-0.009160196
"4993","1992-02-20",0.01462006
"4994","1992-02-21",0.008115683
"4995","1992-02-24",0.000893555
"4996","1992-02-25",0
"4997","1992-02-26",0.00360334
"4998","1992-02-27",0.014211793
"4999","1992-02-28",-0.00708065
"5000","1992-03-02",-0.000884011
"5001","1992-03-03",0.002649691
"5002","1992-03-04",-0.002649691
"5003","1992-03-05",-0.003580859
"5004","1992-03-06",-0.007163168
"5005","1992-03-09",0
"5006","1992-03-10",-0.001248591
"5007","1992-03-11",-0.010516251
"5008","1992-03-12",-0.010056808
"5009","1992-03-13",0.01097976
"5010","1992-03-16",-0.004566563
"5011","1992-03-17",0.002738667
"5012","1992-03-18",0.008171285
"5013","1992-03-19",0.001794359
"5014","1992-03-20",0.011308578
"5015","1992-03-23",0.001955323
"5016","1992-03-24",0.016068787
"5017","1992-03-25",0.007839636
"5018","1992-03-26",0.003466644
"5019","1992-03-27",-0.006079046
"5020","1992-03-30",-0.001733353
"5021","1992-03-31",0.002616928
"5022","1992-04-01",-0.003484733
"5023","1992-04-02",0.018174172
"5024","1992-04-03",-0.003451654
"5025","1992-04-06",0.008924908
"5026","1992-04-07",-0.004621072
"5027","1992-04-08",-0.014676834
"5028","1992-04-09",0.004330684
"5029","1992-04-10",0.012048339
"5030","1992-04-13",-0.006861883
"5031","1992-04-14",0.003436827
"5032","1992-04-15",0.006856076
"5033","1992-04-16",0.00135854
"5034","1992-04-17",0
"5035","1992-04-20",0
"5036","1992-04-21",-0.005640293
"5037","1992-04-22",0.003416265
"5038","1992-04-23",-0.003416265
"5039","1992-04-24",-0.003427976
"5040","1992-04-27",-0.002583175
"5041","1992-04-28",0.001728794
"5042","1992-04-29",-0.005177474
"5043","1992-04-30",-0.002078519
"5044","1992-05-01",0
"5045","1992-05-04",-0.012726148
"5046","1992-05-05",-0.000872378
"5047","1992-05-06",0.007860223
"5048","1992-05-07",0.006079046
"5049","1992-05-08",0.014613872
"5050","1992-05-11",0.008498709
"5051","1992-05-12",-0.000666024
"5052","1992-05-13",-0.027642028
"5053","1992-05-14",-0.00927123
"5054","1992-05-15",-0.014512926
"5055","1992-05-18",0.031576216
"5056","1992-05-19",-0.00259659
"5057","1992-05-20",0.021429138
"5058","1992-05-21",0.004727479
"5059","1992-05-22",0.035958313
"5060","1992-05-25",0.005679447
"5061","1992-05-26",-0.005679447
"5062","1992-05-27",-0.012292145
"5063","1992-05-28",0
"5064","1992-05-29",0.006732773
"5065","1992-06-01",0.003113001
"5066","1992-06-02",-0.000828059
"5067","1992-06-03",-0.002437457
"5068","1992-06-04",-0.001645253
"5069","1992-06-05",0.001645253
"5070","1992-06-08",0
"5071","1992-06-09",0.000813146
"5072","1992-06-10",-0.000813146
"5073","1992-06-11",-0.001645253
"5074","1992-06-12",0.00735714
"5075","1992-06-15",-0.004086256
"5076","1992-06-16",0.001639885
"5077","1992-06-17",-0.00245237
"5078","1992-06-18",-0.000813146
"5079","1992-06-19",0.004565369
"5080","1992-06-22",-0.003261267
"5081","1992-06-23",-0.00213487
"5082","1992-06-24",-0.001629633
"5083","1992-06-25",-0.003284299
"5084","1992-06-26",-0.02080538
"5085","1992-06-29",0.000852404
"5086","1992-06-30",-0.009276229
"5087","1992-07-01",-0.012805855
"5088","1992-07-02",0.005990589
"5089","1992-07-03",0.01187458
"5090","1992-07-06",-0.004217237
"5091","1992-07-07",-0.004252708
"5092","1992-07-08",-0.015421915
"5093","1992-07-09",0.004995104
"5094","1992-07-10",-0.002405239
"5095","1992-07-13",-0.016492735
"5096","1992-07-14",-0.00350613
"5097","1992-07-15",0.00087314
"5098","1992-07-16",0.01653586
"5099","1992-07-17",-0.019175801
"5100","1992-07-20",-0.043177266
"5101","1992-07-21",0
"5102","1992-07-22",-0.010158975
"5103","1992-07-23",-0.005592101
"5104","1992-07-24",-0.01789124
"5105","1992-07-27",0.004733156
"5106","1992-07-28",-0.002825415
"5107","1992-07-29",0.024359967
"5108","1992-07-30",0.005545583
"5109","1992-07-31",0.01823506
"5110","1992-08-03",0.006848639
"5111","1992-08-04",0.006635798
"5112","1992-08-05",0.006224927
"5113","1992-08-06",-0.009796855
"5114","1992-08-07",-0.001800047
"5115","1992-08-10",-0.026347522
"5116","1992-08-11",-0.002768948
"5117","1992-08-12",-0.009839043
"5118","1992-08-13",-0.007871461
"5119","1992-08-14",-0.002806801
"5120","1992-08-17",0.004693062
"5121","1992-08-18",-0.009427863
"5122","1992-08-19",-0.009517595
"5123","1992-08-20",-0.001902535
"5124","1992-08-21",-0.007306787
"5125","1992-08-24",-0.008145949
"5126","1992-08-25",-0.029605139
"5127","1992-08-26",-0.012108707
"5128","1992-08-27",0.02503579
"5129","1992-08-28",-0.003961377
"5130","1992-08-31",0.010861335
"5131","1992-09-01",-0.01982704
"5132","1992-09-02",-0.007038616
"5133","1992-09-03",0.015407731
"5134","1992-09-04",0.007523842
"5135","1992-09-07",0
"5136","1992-09-08",0.011776308
"5137","1992-09-09",-0.009797139
"5138","1992-09-10",0.004900426
"5139","1992-09-11",0.010713199
"5140","1992-09-14",0.055598597
"5141","1992-09-15",0.006395602
"5142","1992-09-16",-0.003646915
"5143","1992-09-17",-0.004572673
"5144","1992-09-18",0.012773689
"5145","1992-09-21",-0.026657083
"5146","1992-09-22",-0.021636584
"5147","1992-09-23",-0.022135244
"5148","1992-09-24",-0.05806183
"5149","1992-09-25",-0.003100579
"5150","1992-09-28",-0.036865106
"5151","1992-09-29",0.008540631
"5152","1992-09-30",-0.00963004
"5153","1992-10-01",0.011742857
"5154","1992-10-02",0.008472308
"5155","1992-10-05",-0.04743187
"5156","1992-10-06",0.015334314
"5157","1992-10-07",-0.017531162
"5158","1992-10-08",0.012091275
"5159","1992-10-09",-0.013214445
"5160","1992-10-12",-0.004436228
"5161","1992-10-13",0.020927179
"5162","1992-10-14",-0.00765437
"5163","1992-10-15",-0.003301723
"5164","1992-10-16",0.00985006
"5165","1992-10-19",0.016241215
"5166","1992-10-20",0.035407724
"5167","1992-10-21",-0.007491801
"5168","1992-10-22",-0.000410655
"5169","1992-10-23",0.012460417
"5170","1992-10-26",0.014329565
"5171","1992-10-27",-0.001031807
"5172","1992-10-28",-0.020540285
"5173","1992-10-29",-0.003123152
"5174","1992-10-30",0.010365678
"5175","1992-11-02",-0.024005906
"5176","1992-11-03",0.009446353
"5177","1992-11-04",-0.008812355
"5178","1992-11-05",0.004622572
"5179","1992-11-06",0.005250723
"5180","1992-11-09",0.018630817
"5181","1992-11-10",0.013251096
"5182","1992-11-11",-0.002035314
"5183","1992-11-12",0.017097281
"5184","1992-11-13",0.006954761
"5185","1992-11-16",-0.005964151
"5186","1992-11-17",0.005964151
"5187","1992-11-18",0
"5188","1992-11-19",0.00592879
"5189","1992-11-20",-0.010882704
"5190","1992-11-23",-0.012837573
"5191","1992-11-24",-0.012370339
"5192","1992-11-25",0.002047775
"5193","1992-11-26",-0.00306266
"5194","1992-11-27",-0.002032865
"5195","1992-11-30",0.017232385
"5196","1992-12-01",0.002018962
"5197","1992-12-02",-0.014155822
"5198","1992-12-03",-0.008173855
"5199","1992-12-04",-0.012408965
"5200","1992-12-07",-0.004163572
"5201","1992-12-08",-0.00628892
"5202","1992-12-09",-0.005256569
"5203","1992-12-10",-0.001050259
"5204","1992-12-11",-0.014909519
"5205","1992-12-14",-0.002157738
"5206","1992-12-15",0.010698369
"5207","1992-12-16",-0.01176784
"5208","1992-12-17",0.003227209
"5209","1992-12-18",0
"5210","1992-12-21",0.013836241
"5211","1992-12-22",0.008445498
"5212","1992-12-23",-0.001065391
"5213","1992-12-24",0
"5214","1992-12-25",0
"5215","1992-12-28",0.018749337
"5216","1992-12-29",0.007783795
"5217","1992-12-30",-0.00163255
"5218","1992-12-31",0
"5219","1993-01-01",0
"5220","1993-01-04",-0.012362047
"5221","1993-01-05",0.016449001
"5222","1993-01-06",0.006109784
"5223","1993-01-07",-0.012235864
"5224","1993-01-08",-0.005158826
"5225","1993-01-11",0.007197953
"5226","1993-01-12",-0.005126962
"5227","1993-01-13",-0.013484701
"5228","1993-01-14",0.00312969
"5229","1993-01-15",0.017538126
"5230","1993-01-18",0.020249293
"5231","1993-01-19",0.02082339
"5232","1993-01-20",0.003914773
"5233","1993-01-21",0.003899507
"5234","1993-01-22",0.00639211
"5235","1993-01-25",-0.030041206
"5236","1993-01-26",-0.00902243
"5237","1993-01-27",-0.006039536
"5238","1993-01-28",0.008058499
"5239","1993-01-29",0.002014894
"5240","1993-02-01",0.011553667
"5241","1993-02-02",-0.011553667
"5242","1993-02-03",0.003996982
"5243","1993-02-04",0.006961636
"5244","1993-02-05",0.010839827
"5245","1993-02-08",-0.000406157
"5246","1993-02-09",-0.008465206
"5247","1993-02-10",0.009845468
"5248","1993-02-11",0.007799122
"5249","1993-02-12",-0.002902409
"5250","1993-02-15",0
"5251","1993-02-16",-0.002931101
"5252","1993-02-17",-0.006866038
"5253","1993-02-18",0.009797139
"5254","1993-02-19",-0.000989549
"5255","1993-02-22",-0.018104839
"5256","1993-02-23",-0.008574876
"5257","1993-02-24",-0.026409171
"5258","1993-02-25",0.007175795
"5259","1993-02-26",0.010563404
"5260","1993-03-01",0.016442139
"5261","1993-03-02",-0.010785626
"5262","1993-03-03",-0.008087565
"5263","1993-03-04",-0.003026102
"5264","1993-03-05",-0.020540366
"5265","1993-03-08",-0.002086045
"5266","1993-03-09",0.020582821
"5267","1993-03-10",-0.006134729
"5268","1993-03-11",0.002056153
"5269","1993-03-12",0.002030801
"5270","1993-03-15",-0.003259745
"5271","1993-03-16",-0.002866335
"5272","1993-03-17",-0.018671673
"5273","1993-03-18",0
"5274","1993-03-19",-0.008397195
"5275","1993-03-22",-0.013172118
"5276","1993-03-23",-0.012473433
"5277","1993-03-24",0.012916048
"5278","1993-03-25",0.007450712
"5279","1993-03-26",0.003179374
"5280","1993-03-29",0.005262078
"5281","1993-03-30",0.003152691
"5282","1993-03-31",-0.003152691
"5283","1993-04-01",-0.001045843
"5284","1993-04-02",0.001045843
"5285","1993-04-05",-0.003162661
"5286","1993-04-06",0.029107995
"5287","1993-04-07",-0.022792643
"5288","1993-04-08",0.01559469
"5289","1993-04-09",0
"5290","1993-04-12",0
"5291","1993-04-13",-0.001026409
"5292","1993-04-14",0.001026409
"5293","1993-04-15",-0.005164094
"5294","1993-04-16",0
"5295","1993-04-19",0.006210801
"5296","1993-04-20",-0.006834008
"5297","1993-04-21",-0.008765925
"5298","1993-04-22",0.005234255
"5299","1993-04-23",-0.005863343
"5300","1993-04-26",-0.015196033
"5301","1993-04-27",-0.002779863
"5302","1993-04-28",-0.01008091
"5303","1993-04-29",-0.006470486
"5304","1993-04-30",0.006470486
"5305","1993-05-03",0.012860773
"5306","1993-05-04",0.001056966
"5307","1993-05-05",-0.002115051
"5308","1993-05-06",0.007426973
"5309","1993-05-07",-0.001073279
"5310","1993-05-10",0.003806029
"5311","1993-05-11",-0.000633333
"5312","1993-05-12",-0.000633734
"5313","1993-05-13",0.002750553
"5314","1993-05-14",-0.039735321
"5315","1993-05-17",-0.008130959
"5316","1993-05-18",-0.000228713
"5317","1993-05-19",-0.009307096
"5318","1993-05-20",0
"5319","1993-05-21",-0.002242024
"5320","1993-05-24",-0.004475941
"5321","1993-05-25",0.010037087
"5322","1993-05-26",0.001126916
"5323","1993-05-27",0.004426359
"5324","1993-05-28",0.002194437
"5325","1993-05-31",0
"5326","1993-06-01",-0.005518108
"5327","1993-06-02",0.002224644
"5328","1993-06-03",0.005938667
"5329","1993-06-04",0.002206577
"5330","1993-06-07",0.019130509
"5331","1993-06-08",-0.00216472
"5332","1993-06-09",0.001071788
"5333","1993-06-10",0
"5334","1993-06-11",0.019229662
"5335","1993-06-14",0.021955587
"5336","1993-06-15",-0.008322718
"5337","1993-06-16",0.003126451
"5338","1993-06-17",0.015487295
"5339","1993-06-18",0.001016949
"5340","1993-06-21",0.012186161
"5341","1993-06-22",0.013051706
"5342","1993-06-23",0.007938508
"5343","1993-06-24",0.005922978
"5344","1993-06-25",0.003334082
"5345","1993-06-28",0.014787328
"5346","1993-06-29",-0.006399797
"5347","1993-06-30",-0.00583351
"5348","1993-07-01",0.001355439
"5349","1993-07-02",-0.002347894
"5350","1993-07-05",-0.005873583
"5351","1993-07-06",0.002544712
"5352","1993-07-07",0.022715001
"5353","1993-07-08",0.068605893
"5354","1993-07-09",0.001798445
"5355","1993-07-12",0.003568758
"5356","1993-07-13",-0.007150297
"5357","1993-07-14",-0.002699258
"5358","1993-07-15",-0.001809786
"5359","1993-07-16",0.006292139
"5360","1993-07-19",0.031761456
"5361","1993-07-20",0.000862534
"5362","1993-07-21",-0.009583441
"5363","1993-07-22",0
"5364","1993-07-23",0.002626076
"5365","1993-07-26",0.010417979
"5366","1993-07-27",-0.028928575
"5367","1993-07-28",-0.016159641
"5368","1993-07-29",0
"5369","1993-07-30",-0.01732013
"5370","1993-08-02",0.000914094
"5371","1993-08-03",0.01097976
"5372","1993-08-04",0.004527062
"5373","1993-08-05",-0.010910947
"5374","1993-08-06",0.008189652
"5375","1993-08-09",-0.001805768
"5376","1993-08-10",0.003627039
"5377","1993-08-11",0.001799236
"5378","1993-08-12",0.016159641
"5379","1993-08-13",0.00176724
"5380","1993-08-16",0.005319649
"5381","1993-08-17",-0.001776183
"5382","1993-08-18",0.007067683
"5383","1993-08-19",0.008733363
"5384","1993-08-20",-0.009625481
"5385","1993-08-23",-0.017733405
"5386","1993-08-24",0.008014373
"5387","1993-08-25",0.005319649
"5388","1993-08-26",-0.019620427
"5389","1993-08-27",0.002683065
"5390","1993-08-30",0.014281074
"5391","1993-08-31",0.013193332
"5392","1993-09-01",-0.011415587
"5393","1993-09-02",-0.004441108
"5394","1993-09-03",0.003543466
"5395","1993-09-06",-0.012466736
"5396","1993-09-07",-0.01262412
"5397","1993-09-08",0.010841025
"5398","1993-09-09",0.003581539
"5399","1993-09-10",-0.010802057
"5400","1993-09-13",0.000917114
"5401","1993-09-14",-0.00037423
"5402","1993-09-15",-0.012353043
"5403","1993-09-16",-0.001839613
"5404","1993-09-17",0.009314872
"5405","1993-09-20",0.004709334
"5406","1993-09-21",0.007738028
"5407","1993-09-22",-0.01173297
"5408","1993-09-23",0.01262412
"5409","1993-09-24",-0.015899478
"5410","1993-09-27",0.014116384
"5411","1993-09-28",0.002691992
"5412","1993-09-29",-0.000908897
"5413","1993-09-30",0.006252795
"5414","1993-10-01",0.003552925
"5415","1993-10-04",0.004437199
"5416","1993-10-05",0.037276749
"5417","1993-10-06",0.009315612
"5418","1993-10-07",0.010077052
"5419","1993-10-08",-0.002509759
"5420","1993-10-11",-0.002516074
"5421","1993-10-12",-0.011814395
"5422","1993-10-13",0
"5423","1993-10-14",0.003387305
"5424","1993-10-15",0.005068257
"5425","1993-10-18",0.011715499
"5426","1993-10-19",0.019772222
"5427","1993-10-20",0.018576696
"5428","1993-10-21",-0.010450879
"5429","1993-10-22",0.016039703
"5430","1993-10-25",0.004770374
"5431","1993-10-26",-0.010359197
"5432","1993-10-27",-0.008843646
"5433","1993-10-28",0
"5434","1993-10-29",0.015240098
"5435","1993-11-01",-0.000807628
"5436","1993-11-02",0.014227134
"5437","1993-11-03",-0.001561789
"5438","1993-11-04",-0.015059093
"5439","1993-11-05",-0.020151437
"5440","1993-11-08",-0.000320483
"5441","1993-11-09",0.009235847
"5442","1993-11-10",0.005633818
"5443","1993-11-11",-0.004815111
"5444","1993-11-12",-0.002424649
"5445","1993-11-15",0.017623795
"5446","1993-11-16",0.002382342
"5447","1993-11-17",0
"5448","1993-11-18",0.011032344
"5449","1993-11-19",0.004695757
"5450","1993-11-22",-0.026883515
"5451","1993-11-23",-0.017780478
"5452","1993-11-24",0.003254887
"5453","1993-11-25",0.007280812
"5454","1993-11-26",-0.007280812
"5455","1993-11-29",-0.00031996
"5456","1993-11-30",-0.007845697
"5457","1993-12-01",0.012215232
"5458","1993-12-02",0.0184592
"5459","1993-12-03",0.004762774
"5460","1993-12-06",0.004723891
"5461","1993-12-07",0.014071398
"5462","1993-12-08",0.019994299
"5463","1993-12-09",0.00379119
"5464","1993-12-10",0.005293006
"5465","1993-12-13",0.011259719
"5466","1993-12-14",0.00223681
"5467","1993-12-15",-0.007470397
"5468","1993-12-16",0.022974346
"5469","1993-12-17",0.00072799
"5470","1993-12-20",0.013806822
"5471","1993-12-21",-0.005066945
"5472","1993-12-22",0.005799376
"5473","1993-12-23",0.011469276
"5474","1993-12-24",0
"5475","1993-12-27",0.021178345
"5476","1993-12-28",0.001387404
"5477","1993-12-29",-0.016880066
"5478","1993-12-30",0.023831384
"5479","1993-12-31",0
"5480","1994-01-03",0.006903331
"5481","1994-01-04",-0.004139138
"5482","1994-01-05",-0.003452849
"5483","1994-01-06",0.00690807
"5484","1994-01-07",-0.01246332
"5485","1994-01-10",0.009708675
"5486","1994-01-11",0.000685802
"5487","1994-01-12",0
"5488","1994-01-13",-0.023731495
"5489","1994-01-14",-0.019972007
"5490","1994-01-17",0.002875556
"5491","1994-01-18",-0.008651594
"5492","1994-01-19",0.013667707
"5493","1994-01-20",-0.006445407
"5494","1994-01-21",-0.024768601
"5495","1994-01-24",-0.009637593
"5496","1994-01-25",0.024283317
"5497","1994-01-26",-0.004374262
"5498","1994-01-27",0.001465246
"5499","1994-01-28",-0.004387034
"5500","1994-01-31",0.079474594
"5501","1994-02-01",0.066689116
"5502","1994-02-02",-0.003161923
"5503","1994-02-03",-0.013414319
"5504","1994-02-04",-0.014244949
"5505","1994-02-07",-0.008520042
"5506","1994-02-08",0.019536773
"5507","1994-02-09",0.002588739
"5508","1994-02-10",0.032902879
